State;Division;Polling Place;Count;Ballot Position;Candidate Status;Vote Distributed;Vote;Vote Pc;Elected Swing;Exhausted Transfer;Exhausted
NSW;Cunningham;Unanderra Central (Cunningham);1;2;R;0;612;21.86;;;
NSW;Cunningham;Unanderra Central (Cunningham);1;3;R;0;1798;64.24;;;
NSW;Cunningham;Unanderra Central (Cunningham);1;4;R;0;39;1.39;;;
NSW;Cunningham;Unanderra Central (Cunningham);1;5;R;0;93;3.32;;;
NSW;Cunningham;Unanderra Central (Cunningham);1;6;R;0;81;2.89;;;
NSW;Cunningham;Unanderra Central (Cunningham);1;7;R;0;49;1.75;;;
NSW;Cunningham;Unanderra Central (Cunningham);1;8;R;0;7;0.25;;;
NSW;Cunningham;Wollongong;1;1;R;0;100;4.14;;;
NSW;Cunningham;Wollongong;1;2;R;0;601;24.86;;;
NSW;Cunningham;Wollongong;1;3;R;0;1372;56.74;;;
NSW;Cunningham;Wollongong;1;4;R;0;52;2.15;;;
NSW;Cunningham;Wollongong;1;5;R;0;152;6.29;;;
NSW;Cunningham;Wollongong;1;6;R;0;84;3.47;;;
NSW;Cunningham;Wollongong;1;7;R;0;41;1.70;;;
NSW;Cunningham;Wollongong;1;8;R;0;16;0.66;;;
NSW;Cunningham;Wollongong Central;1;1;R;0;59;4.04;;;
NSW;Cunningham;Wollongong Central;1;2;R;0;390;26.71;;;
NSW;Cunningham;Wollongong Central;1;3;R;0;842;57.67;;;
NSW;Cunningham;Wollongong Central;1;4;R;0;22;1.51;;;
NSW;Cunningham;Wollongong Central;1;5;R;0;77;5.27;;;
NSW;Cunningham;Wollongong Central;1;6;R;0;46;3.15;;;
NSW;Cunningham;Wollongong Central;1;7;R;0;17;1.16;;;
NSW;Cunningham;Wollongong Central;1;8;R;0;7;0.48;;;
NSW;Cunningham;Wollongong Hospital;1;1;R;0;8;4.19;;;
NSW;Cunningham;Wollongong Hospital;1;2;R;0;37;19.37;;;
NSW;Cunningham;Wollongong Hospital;1;3;R;0;123;64.40;;;
NSW;Cunningham;Wollongong Hospital;1;4;R;0;3;1.57;;;
NSW;Cunningham;Wollongong Hospital;1;5;R;0;12;6.28;;;
NSW;Cunningham;Wollongong Hospital;1;6;R;0;5;2.62;;;
NSW;Cunningham;Wollongong Hospital;1;7;R;0;3;1.57;;;
NSW;Cunningham;Wollongong Hospital;1;8;R;0;0;0.00;;;
NSW;Cunningham;Wollongong West;1;1;R;0;87;4.06;;;
NSW;Cunningham;Wollongong West;1;2;R;0;605;28.22;;;
NSW;Cunningham;Wollongong West;1;3;R;0;1225;57.14;;;
NSW;Cunningham;Wollongong West;1;4;R;0;36;1.68;;;
NSW;Cunningham;Wollongong West;1;5;R;0;83;3.87;;;
NSW;Cunningham;Wollongong West;1;6;R;0;50;2.33;;;
NSW;Cunningham;Wollongong West;1;7;R;0;47;2.19;;;
NSW;Cunningham;Wollongong West;1;8;R;0;11;0.51;;;
NSW;Cunningham;Wombarra;1;1;R;0;11;3.16;;;
NSW;Cunningham;Wombarra;1;2;R;0;74;21.26;;;
NSW;Cunningham;Wombarra;1;3;R;0;229;65.80;;;
NSW;Cunningham;Wombarra;1;4;R;0;2;0.57;;;
NSW;Cunningham;Wombarra;1;5;R;0;25;7.18;;;
NSW;Cunningham;Wombarra;1;6;R;0;1;0.29;;;
NSW;Cunningham;Wombarra;1;7;R;0;6;1.72;;;
NSW;Cunningham;Wombarra;1;8;R;0;0;0.00;;;
NSW;Cunningham;Woonona;1;1;R;0;66;3.54;;;
NSW;Cunningham;Woonona;1;2;R;0;359;19.25;;;
NSW;Cunningham;Woonona;1;3;R;0;1262;67.67;;;
NSW;Cunningham;Woonona;1;4;R;0;17;0.91;;;
NSW;Cunningham;Woonona;1;5;R;0;94;5.04;;;
NSW;Cunningham;Woonona;1;6;R;0;44;2.36;;;
NSW;Cunningham;Woonona;1;7;R;0;14;0.75;;;
NSW;Cunningham;Woonona;1;8;R;0;9;0.48;;;
NSW;Cunningham;Woonona Central;1;1;R;0;30;2.79;;;
NSW;Cunningham;Woonona Central;1;2;R;0;237;22.05;;;
NSW;Cunningham;Woonona Central;1;3;R;0;657;61.12;;;
NSW;Cunningham;Woonona Central;1;4;R;0;10;0.93;;;
NSW;Cunningham;Woonona Central;1;5;R;0;65;6.05;;;
NSW;Cunningham;Woonona Central;1;6;R;0;44;4.09;;;
NSW;Cunningham;Woonona Central;1;7;R;0;19;1.77;;;
NSW;Cunningham;Woonona Central;1;8;R;0;13;1.21;;;
NSW;Cunningham;Woonona East;1;1;R;0;39;2.99;;;
NSW;Cunningham;Woonona East;1;2;R;0;275;21.07;;;
NSW;Cunningham;Woonona East;1;3;R;0;857;65.67;;;
NSW;Cunningham;Woonona East;1;4;R;0;8;0.61;;;
NSW;Cunningham;Woonona East;1;5;R;0;58;4.44;;;
NSW;Cunningham;Woonona East;1;6;R;0;56;4.29;;;
NSW;Cunningham;Woonona East;1;7;R;0;4;0.31;;;
NSW;Cunningham;Woonona East;1;8;R;0;8;0.61;;;
NSW;Cunningham;ABSENT;1;1;R;0;165;5.00;;;
NSW;Cunningham;ABSENT;1;2;R;0;821;24.90;;;
NSW;Cunningham;ABSENT;1;3;R;0;1809;54.87;;;
NSW;Cunningham;ABSENT;1;4;R;0;76;2.31;;;
NSW;Cunningham;ABSENT;1;5;R;0;242;7.34;;;
NSW;Cunningham;ABSENT;1;6;R;0;65;1.97;;;
NSW;Cunningham;ABSENT;1;7;R;0;78;2.37;;;
NSW;Cunningham;ABSENT;1;8;R;0;41;1.24;;;
NSW;Cunningham;POSTAL;1;1;R;0;71;3.88;;;
NSW;Cunningham;POSTAL;1;2;R;0;507;27.67;;;
NSW;Cunningham;POSTAL;1;3;R;0;1075;58.68;;;
NSW;Cunningham;POSTAL;1;4;R;0;41;2.24;;;
NSW;Cunningham;POSTAL;1;5;R;0;55;3.00;;;
NSW;Cunningham;POSTAL;1;6;R;0;34;1.86;;;
NSW;Cunningham;POSTAL;1;7;R;0;44;2.40;;;
NSW;Cunningham;POSTAL;1;8;R;0;5;0.27;;;
NSW;Cunningham;PRE POLL;1;1;R;0;89;4.54;;;
NSW;Cunningham;PRE POLL;1;2;R;0;634;32.33;;;
NSW;Cunningham;PRE POLL;1;3;R;0;992;50.59;;;
NSW;Cunningham;PRE POLL;1;4;R;0;29;1.48;;;
NSW;Cunningham;PRE POLL;1;5;R;0;84;4.28;;;
NSW;Cunningham;PRE POLL;1;6;R;0;70;3.57;;;
NSW;Cunningham;PRE POLL;1;7;R;0;46;2.35;;;
NSW;Cunningham;PRE POLL;1;8;R;0;17;0.87;;;
NSW;Cunningham;PROVISIONAL;1;1;R;0;17;3.37;;;
NSW;Cunningham;PROVISIONAL;1;2;R;0;97;19.21;;;
NSW;Cunningham;PROVISIONAL;1;3;R;0;309;61.19;;;
NSW;Cunningham;PROVISIONAL;1;4;R;0;11;2.18;;;
NSW;Cunningham;PROVISIONAL;1;5;R;0;54;10.69;;;
NSW;Cunningham;PROVISIONAL;1;6;R;0;8;1.58;;;
NSW;Cunningham;PROVISIONAL;1;7;R;0;6;1.19;;;
NSW;Cunningham;PROVISIONAL;1;8;R;0;3;0.59;;;
NSW;Cunningham;DIVISION SUMMARY;1;1;R;0;2890;4.13;;;
NSW;Cunningham;DIVISION SUMMARY;1;2;R;0;18453;26.36;;;
NSW;Cunningham;DIVISION SUMMARY;1;3;R;0;41011;58.59;;;
NSW;Cunningham;DIVISION SUMMARY;1;4;R;0;740;1.06;;;
NSW;Cunningham;DIVISION SUMMARY;1;5;R;0;3300;4.71;;;
NSW;Cunningham;DIVISION SUMMARY;1;6;R;0;1932;2.76;;;
NSW;Cunningham;DIVISION SUMMARY;1;7;R;0;1155;1.65;;;
NSW;Cunningham;DIVISION SUMMARY;1;8;R;0;510;0.73;;;
NSW;Cunningham;DIVISION SUMMARY;2;1;R;47;2937;4.20;;;
NSW;Cunningham;DIVISION SUMMARY;2;2;R;60;18513;26.45;;;
NSW;Cunningham;DIVISION SUMMARY;2;3;R;128;41139;58.78;;;
NSW;Cunningham;DIVISION SUMMARY;2;4;R;28;768;1.10;;;
NSW;Cunningham;DIVISION SUMMARY;2;5;R;106;3406;4.87;;;
NSW;Cunningham;DIVISION SUMMARY;2;6;R;73;2005;2.86;;;
NSW;Cunningham;DIVISION SUMMARY;2;7;R;62;1217;1.74;;;
NSW;Cunningham;DIVISION SUMMARY;2;8;X;;;;;6;6
NSW;Cunningham;DIVISION SUMMARY;3;1;R;93;3030;4.33;;;
NSW;Cunningham;DIVISION SUMMARY;3;2;R;109;18622;26.61;;;
NSW;Cunningham;DIVISION SUMMARY;3;3;R;212;41351;59.09;;;
NSW;Cunningham;DIVISION SUMMARY;3;4;X;;;;;6;12
NSW;Cunningham;DIVISION SUMMARY;3;5;R;115;3521;5.03;;;
NSW;Cunningham;DIVISION SUMMARY;3;6;R;211;2216;3.17;;;
NSW;Cunningham;DIVISION SUMMARY;3;7;R;22;1239;1.77;;;
NSW;Cunningham;DIVISION SUMMARY;4;1;R;121;3151;4.50;;;
NSW;Cunningham;DIVISION SUMMARY;4;2;R;548;19170;27.40;;;
NSW;Cunningham;DIVISION SUMMARY;4;3;R;223;41574;59.41;;;
NSW;Cunningham;DIVISION SUMMARY;4;5;R;117;3638;5.20;;;
NSW;Cunningham;DIVISION SUMMARY;4;6;R;225;2441;3.49;;;
NSW;Cunningham;DIVISION SUMMARY;4;7;X;;;;;5;17
NSW;Cunningham;DIVISION SUMMARY;5;1;R;422;3573;5.11;;;
NSW;Cunningham;DIVISION SUMMARY;5;2;R;289;19459;27.81;;;
NSW;Cunningham;DIVISION SUMMARY;5;3;R;331;41905;59.89;;;
NSW;Cunningham;DIVISION SUMMARY;5;5;R;1391;5029;7.19;;;
NSW;Cunningham;DIVISION SUMMARY;5;6;X;;;;;8;25
NSW;Cunningham;DIVISION SUMMARY;6;1;X;;;;;21;46
NSW;Cunningham;DIVISION SUMMARY;6;2;R;1167;20626;29.49;;;
NSW;Cunningham;DIVISION SUMMARY;6;3;R;945;42850;61.26;;;
NSW;Cunningham;DIVISION SUMMARY;6;5;R;1440;6469;9.25;;;
NSW;Cunningham;DIVISION SUMMARY;7;2;R;1814;22440;32.09;;;
NSW;Cunningham;DIVISION SUMMARY;7;3;E;4635;47485;67.91;2.97;;
NSW;Cunningham;DIVISION SUMMARY;7;5;X;;;;;20;66
NSW;Dobell;Bateau Bay;1;1;R;0;868;40.07;;;
NSW;Dobell;Bateau Bay;1;2;R;0;64;2.95;;;
NSW;Dobell;Bateau Bay;1;3;R;0;58;2.68;;;
NSW;Dobell;Bateau Bay;1;4;R;0;1176;54.29;;;
NSW;Dobell;Bateau Bay Central;1;1;R;0;276;48.17;;;
NSW;Dobell;Bateau Bay Central;1;2;R;0;19;3.32;;;
NSW;Dobell;Bateau Bay Central;1;3;R;0;14;2.44;;;
NSW;Dobell;Bateau Bay Central;1;4;R;0;264;46.07;;;
NSW;Dobell;Bateau Bay East;1;1;R;0;720;38.81;;;
NSW;Dobell;Bateau Bay East;1;2;R;0;62;3.34;;;
NSW;Dobell;Bateau Bay East;1;3;R;0;50;2.70;;;
NSW;Dobell;Bateau Bay East;1;4;R;0;1023;55.15;;;
NSW;Dobell;Bateau Bay South;1;1;R;0;204;38.78;;;
NSW;Dobell;Bateau Bay South;1;2;R;0;10;1.90;;;
NSW;Dobell;Bateau Bay South;1;3;R;0;11;2.09;;;
NSW;Dobell;Bateau Bay South;1;4;R;0;301;57.22;;;
NSW;Dobell;Bateau Bay West;1;1;R;0;159;30.34;;;
NSW;Dobell;Bateau Bay West;1;2;R;0;15;2.86;;;
NSW;Dobell;Bateau Bay West;1;3;R;0;13;2.48;;;
NSW;Dobell;Bateau Bay West;1;4;R;0;337;64.31;;;
NSW;Dobell;Berkeley Vale;1;1;R;0;1065;39.49;;;
NSW;Dobell;Berkeley Vale;1;2;R;0;99;3.67;;;
NSW;Dobell;Berkeley Vale;1;3;R;0;97;3.60;;;
NSW;Dobell;Berkeley Vale;1;4;R;0;1436;53.24;;;
NSW;Dobell;Berkeley Vale North;1;1;R;0;610;44.72;;;
NSW;Dobell;Berkeley Vale North;1;2;R;0;36;2.64;;;
NSW;Dobell;Berkeley Vale North;1;3;R;0;40;2.93;;;
NSW;Dobell;Berkeley Vale North;1;4;R;0;678;49.71;;;
NSW;Dobell;Bluehaven;1;1;R;0;163;30.02;;;
NSW;Dobell;Bluehaven;1;2;R;0;19;3.50;;;
NSW;Dobell;Bluehaven;1;3;R;0;25;4.60;;;
NSW;Dobell;Bluehaven;1;4;R;0;336;61.88;;;
NSW;Dobell;Charmhaven;1;1;R;0;408;31.90;;;
NSW;Dobell;Charmhaven;1;2;R;0;64;5.00;;;
NSW;Dobell;Charmhaven;1;3;R;0;41;3.21;;;
NSW;Dobell;Charmhaven;1;4;R;0;766;59.89;;;
NSW;Dobell;Chittaway Bay;1;1;R;0;614;35.09;;;
NSW;Dobell;Chittaway Bay;1;2;R;0;43;2.46;;;
NSW;Dobell;Chittaway Bay;1;3;R;0;69;3.94;;;
NSW;Dobell;Chittaway Bay;1;4;R;0;1024;58.51;;;
NSW;Dobell;Chittaway Point;1;1;R;0;158;43.17;;;
NSW;Dobell;Chittaway Point;1;2;R;0;5;1.37;;;
NSW;Dobell;Chittaway Point;1;3;R;0;11;3.01;;;
NSW;Dobell;Chittaway Point;1;4;R;0;192;52.46;;;
NSW;Dobell;Dooralong;1;1;R;0;77;62.60;;;
NSW;Dobell;Dooralong;1;2;R;0;3;2.44;;;
NSW;Dobell;Dooralong;1;3;R;0;3;2.44;;;
NSW;Dobell;Dooralong;1;4;R;0;40;32.52;;;
NSW;Dobell;Erina Heights (Dobell);1;1;R;0;381;59.44;;;
NSW;Dobell;Erina Heights (Dobell);1;2;R;0;15;2.34;;;
NSW;Dobell;Erina Heights (Dobell);1;3;R;0;33;5.15;;;
NSW;Dobell;Erina Heights (Dobell);1;4;R;0;212;33.07;;;
NSW;Dobell;Forresters Beach;1;1;R;0;401;40.30;;;
NSW;Dobell;Forresters Beach;1;2;R;0;21;2.11;;;
NSW;Dobell;Forresters Beach;1;3;R;0;32;3.22;;;
NSW;Dobell;Forresters Beach;1;4;R;0;541;54.37;;;
NSW;Dobell;Gorokan;1;1;R;0;501;32.41;;;
NSW;Dobell;Gorokan;1;2;R;0;49;3.17;;;
NSW;Dobell;Gorokan;1;3;R;0;33;2.13;;;
NSW;Dobell;Gorokan;1;4;R;0;963;62.29;;;
NSW;Dobell;Gorokan North;1;1;R;0;1077;30.84;;;
NSW;Dobell;Gorokan North;1;2;R;0;143;4.10;;;
NSW;Dobell;Gorokan North;1;3;R;0;99;2.84;;;
NSW;Dobell;Gorokan North;1;4;R;0;2173;62.23;;;
NSW;Dobell;Holgate;1;1;R;0;240;58.97;;;
NSW;Dobell;Holgate;1;2;R;0;4;0.98;;;
NSW;Dobell;Holgate;1;3;R;0;16;3.93;;;
NSW;Dobell;Holgate;1;4;R;0;147;36.12;;;
NSW;Dobell;Jilliby;1;1;R;0;154;56.20;;;
NSW;Dobell;Jilliby;1;2;R;0;17;6.20;;;
NSW;Dobell;Jilliby;1;3;R;0;12;4.38;;;
NSW;Dobell;Jilliby;1;4;R;0;91;33.21;;;
NSW;Dobell;Kanwal;1;1;R;0;657;34.02;;;
NSW;Dobell;Kanwal;1;2;R;0;41;2.12;;;
NSW;Dobell;Kanwal;1;3;R;0;42;2.18;;;
NSW;Dobell;Kanwal;1;4;R;0;1191;61.68;;;
NSW;Dobell;Killarney Vale;1;1;R;0;733;36.54;;;
NSW;Dobell;Killarney Vale;1;2;R;0;52;2.59;;;
NSW;Dobell;Killarney Vale;1;3;R;0;49;2.44;;;
NSW;Dobell;Killarney Vale;1;4;R;0;1172;58.42;;;
NSW;Dobell;Killarney Vale South;1;1;R;0;1367;38.43;;;
NSW;Dobell;Killarney Vale South;1;2;R;0;98;2.76;;;
NSW;Dobell;Killarney Vale South;1;3;R;0;88;2.47;;;
NSW;Dobell;Killarney Vale South;1;4;R;0;2004;56.34;;;
NSW;Dobell;Kulnura;1;1;R;0;205;65.92;;;
NSW;Dobell;Kulnura;1;2;R;0;15;4.82;;;
NSW;Dobell;Kulnura;1;3;R;0;17;5.47;;;
NSW;Dobell;Kulnura;1;4;R;0;74;23.79;;;
NSW;Dobell;Lisarow;1;1;R;0;443;50.63;;;
NSW;Dobell;Lisarow;1;2;R;0;25;2.86;;;
NSW;Dobell;Lisarow;1;3;R;0;29;3.31;;;
NSW;Dobell;Lisarow;1;4;R;0;378;43.20;;;
NSW;Dobell;Long Jetty;1;1;R;0;646;34.22;;;
NSW;Dobell;Long Jetty;1;2;R;0;31;1.64;;;
NSW;Dobell;Long Jetty;1;3;R;0;40;2.12;;;
NSW;Dobell;Long Jetty;1;4;R;0;1171;62.02;;;
NSW;Dobell;Matcham;1;1;R;0;209;70.13;;;
NSW;Dobell;Matcham;1;2;R;0;1;0.34;;;
NSW;Dobell;Matcham;1;3;R;0;11;3.69;;;
NSW;Dobell;Matcham;1;4;R;0;77;25.84;;;
NSW;Dobell;Narara;1;1;R;0;553;38.24;;;
NSW;Dobell;Narara;1;2;R;0;56;3.87;;;
NSW;Dobell;Narara;1;3;R;0;72;4.98;;;
NSW;Dobell;Narara;1;4;R;0;765;52.90;;;
NSW;Dobell;Niagara Park;1;1;R;0;993;40.53;;;
NSW;Dobell;Niagara Park;1;2;R;0;107;4.37;;;
NSW;Dobell;Niagara Park;1;3;R;0;103;4.20;;;
NSW;Dobell;Niagara Park;1;4;R;0;1247;50.90;;;
NSW;Dobell;North Entrance;1;1;R;0;240;38.22;;;
NSW;Dobell;North Entrance;1;2;R;0;10;1.59;;;
NSW;Dobell;North Entrance;1;3;R;0;19;3.03;;;
NSW;Dobell;North Entrance;1;4;R;0;359;57.17;;;
NSW;Dobell;Ourimbah;1;1;R;0;816;48.03;;;
NSW;Dobell;Ourimbah;1;2;R;0;43;2.53;;;
NSW;Dobell;Ourimbah;1;3;R;0;85;5.00;;;
NSW;Dobell;Ourimbah;1;4;R;0;755;44.44;;;
NSW;Dobell;Special Hospital Team 1;1;1;R;0;94;43.52;;;
NSW;Dobell;Special Hospital Team 1;1;2;R;0;2;0.93;;;
NSW;Dobell;Special Hospital Team 1;1;3;R;0;5;2.31;;;
NSW;Dobell;Special Hospital Team 1;1;4;R;0;115;53.24;;;
NSW;Dobell;Special Hospital Team 2;1;1;R;0;254;51.11;;;
NSW;Dobell;Special Hospital Team 2;1;2;R;0;9;1.81;;;
NSW;Dobell;Special Hospital Team 2;1;3;R;0;6;1.21;;;
NSW;Dobell;Special Hospital Team 2;1;4;R;0;228;45.88;;;
NSW;Dobell;Sydney (Dobell);1;1;R;0;11;28.21;;;
NSW;Dobell;Sydney (Dobell);1;2;R;0;1;2.56;;;
NSW;Dobell;Sydney (Dobell);1;3;R;0;1;2.56;;;
NSW;Dobell;Sydney (Dobell);1;4;R;0;26;66.67;;;
NSW;Dobell;Tacoma;1;1;R;0;213;37.70;;;
NSW;Dobell;Tacoma;1;2;R;0;17;3.01;;;
NSW;Dobell;Tacoma;1;3;R;0;15;2.65;;;
NSW;Dobell;Tacoma;1;4;R;0;320;56.64;;;
NSW;Dobell;Terrigal (Dobell);1;1;R;0;606;47.05;;;
NSW;Dobell;Terrigal (Dobell);1;2;R;0;27;2.10;;;
NSW;Dobell;Terrigal (Dobell);1;3;R;0;40;3.11;;;
NSW;Dobell;Terrigal (Dobell);1;4;R;0;615;47.75;;;
NSW;Dobell;The Entrance;1;1;R;0;832;37.80;;;
NSW;Dobell;The Entrance;1;2;R;0;55;2.50;;;
NSW;Dobell;The Entrance;1;3;R;0;48;2.18;;;
NSW;Dobell;The Entrance;1;4;R;0;1266;57.52;;;
NSW;Dobell;Toowoon Bay;1;1;R;0;443;40.31;;;
NSW;Dobell;Toowoon Bay;1;2;R;0;35;3.18;;;
NSW;Dobell;Toowoon Bay;1;3;R;0;29;2.64;;;
NSW;Dobell;Toowoon Bay;1;4;R;0;592;53.87;;;
NSW;Dobell;Tuggerah;1;1;R;0;151;55.11;;;
NSW;Dobell;Tuggerah;1;2;R;0;7;2.55;;;
NSW;Dobell;Tuggerah;1;3;R;0;5;1.82;;;
NSW;Dobell;Tuggerah;1;4;R;0;111;40.51;;;
NSW;Dobell;Tuggerawong;1;1;R;0;162;31.83;;;
NSW;Dobell;Tuggerawong;1;2;R;0;18;3.54;;;
NSW;Dobell;Tuggerawong;1;3;R;0;11;2.16;;;
NSW;Dobell;Tuggerawong;1;4;R;0;318;62.48;;;
NSW;Dobell;Tumbi Umbi;1;1;R;0;178;39.47;;;
NSW;Dobell;Tumbi Umbi;1;2;R;0;19;4.21;;;
NSW;Dobell;Tumbi Umbi;1;3;R;0;13;2.88;;;
NSW;Dobell;Tumbi Umbi;1;4;R;0;241;53.44;;;
NSW;Dobell;Valley View;1;1;R;0;222;43.11;;;
NSW;Dobell;Valley View;1;2;R;0;28;5.44;;;
NSW;Dobell;Valley View;1;3;R;0;22;4.27;;;
NSW;Dobell;Valley View;1;4;R;0;243;47.18;;;
NSW;Dobell;Wamberal;1;1;R;0;1264;51.68;;;
NSW;Dobell;Wamberal;1;2;R;0;49;2.00;;;
NSW;Dobell;Wamberal;1;3;R;0;88;3.60;;;
NSW;Dobell;Wamberal;1;4;R;0;1045;42.72;;;
NSW;Dobell;Wamberal North;1;1;R;0;386;53.91;;;
NSW;Dobell;Wamberal North;1;2;R;0;21;2.93;;;
NSW;Dobell;Wamberal North;1;3;R;0;38;5.31;;;
NSW;Dobell;Wamberal North;1;4;R;0;271;37.85;;;
NSW;Dobell;Warnervale;1;1;R;0;273;37.45;;;
NSW;Dobell;Warnervale;1;2;R;0;26;3.57;;;
NSW;Dobell;Warnervale;1;3;R;0;36;4.94;;;
NSW;Dobell;Warnervale;1;4;R;0;394;54.05;;;
NSW;Dobell;Watanobbi;1;1;R;0;269;28.17;;;
NSW;Dobell;Watanobbi;1;2;R;0;36;3.77;;;
NSW;Dobell;Watanobbi;1;3;R;0;33;3.46;;;
NSW;Dobell;Watanobbi;1;4;R;0;617;64.61;;;
NSW;Dobell;Wyoming;1;1;R;0;1046;40.40;;;
NSW;Dobell;Wyoming;1;2;R;0;65;2.51;;;
NSW;Dobell;Wyoming;1;3;R;0;89;3.44;;;
NSW;Dobell;Wyoming;1;4;R;0;1389;53.65;;;
NSW;Dobell;Wyoming Central;1;1;R;0;1009;46.18;;;
NSW;Dobell;Wyoming Central;1;2;R;0;67;3.07;;;
NSW;Dobell;Wyoming Central;1;3;R;0;97;4.44;;;
NSW;Dobell;Wyoming Central;1;4;R;0;1012;46.32;;;
NSW;Dobell;Wyong;1;1;R;0;858;37.29;;;
NSW;Dobell;Wyong;1;2;R;0;74;3.22;;;
NSW;Dobell;Wyong;1;3;R;0;78;3.39;;;
NSW;Dobell;Wyong;1;4;R;0;1291;56.11;;;
NSW;Dobell;Wyong Creek;1;1;R;0;101;60.48;;;
NSW;Dobell;Wyong Creek;1;2;R;0;2;1.20;;;
NSW;Dobell;Wyong Creek;1;3;R;0;8;4.79;;;
NSW;Dobell;Wyong Creek;1;4;R;0;56;33.53;;;
NSW;Dobell;Wyongah;1;1;R;0;314;34.13;;;
NSW;Dobell;Wyongah;1;2;R;0;20;2.17;;;
NSW;Dobell;Wyongah;1;3;R;0;34;3.70;;;
NSW;Dobell;Wyongah;1;4;R;0;552;60.00;;;
NSW;Dobell;Yarramalong;1;1;R;0;73;43.71;;;
NSW;Dobell;Yarramalong;1;2;R;0;16;9.58;;;
NSW;Dobell;Yarramalong;1;3;R;0;10;5.99;;;
NSW;Dobell;Yarramalong;1;4;R;0;68;40.72;;;
NSW;Dobell;ABSENT;1;1;R;0;1806;38.91;;;
NSW;Dobell;ABSENT;1;2;R;0;194;4.18;;;
NSW;Dobell;ABSENT;1;3;R;0;227;4.89;;;
NSW;Dobell;ABSENT;1;4;R;0;2414;52.01;;;
NSW;Dobell;POSTAL;1;1;R;0;654;37.20;;;
NSW;Dobell;POSTAL;1;2;R;0;53;3.01;;;
NSW;Dobell;POSTAL;1;3;R;0;69;3.92;;;
NSW;Dobell;POSTAL;1;4;R;0;982;55.86;;;
NSW;Dobell;PRE POLL;1;1;R;0;1344;45.33;;;
NSW;Dobell;PRE POLL;1;2;R;0;103;3.47;;;
NSW;Dobell;PRE POLL;1;3;R;0;82;2.77;;;
NSW;Dobell;PRE POLL;1;4;R;0;1436;48.43;;;
NSW;Dobell;PROVISIONAL;1;1;R;0;153;31.35;;;
NSW;Dobell;PROVISIONAL;1;2;R;0;20;4.10;;;
NSW;Dobell;PROVISIONAL;1;3;R;0;15;3.07;;;
NSW;Dobell;PROVISIONAL;1;4;R;0;300;61.48;;;
NSW;Dobell;DIVISION SUMMARY;1;1;R;0;27654;40.14;;;
NSW;Dobell;DIVISION SUMMARY;1;2;R;0;2131;3.09;;;
NSW;Dobell;DIVISION SUMMARY;1;3;R;0;2311;3.35;;;
NSW;Dobell;DIVISION SUMMARY;1;4;R;0;36795;53.41;;;
NSW;Dobell;DIVISION SUMMARY;2;1;R;896;28550;41.44;;;
NSW;Dobell;DIVISION SUMMARY;2;2;X;;;;;2;2
NSW;Dobell;DIVISION SUMMARY;2;3;R;815;3126;4.54;;;
NSW;Dobell;DIVISION SUMMARY;2;4;R;418;37213;54.02;;;
NSW;Dobell;DIVISION SUMMARY;3;1;R;1196;29746;43.18;;;
NSW;Dobell;DIVISION SUMMARY;3;3;X;;;;;3;5
NSW;Dobell;DIVISION SUMMARY;3;4;E;1927;39140;56.82;-0.57;;
NSW;Eden-Monaro;Adaminaby;1;1;R;0;39;11.96;;;
NSW;Eden-Monaro;Adaminaby;1;2;R;0;126;38.65;;;
NSW;Eden-Monaro;Adaminaby;1;3;R;0;10;3.07;;;
NSW;Eden-Monaro;Adaminaby;1;4;R;0;3;0.92;;;
NSW;Eden-Monaro;Adaminaby;1;5;R;0;147;45.09;;;
NSW;Eden-Monaro;Adaminaby;1;6;R;0;1;0.31;;;
NSW;Eden-Monaro;Ando;1;1;R;0;9;14.29;;;
NSW;Eden-Monaro;Ando;1;2;R;0;22;34.92;;;
NSW;Eden-Monaro;Ando;1;3;R;0;2;3.17;;;
NSW;Eden-Monaro;Ando;1;4;R;0;0;0.00;;;
NSW;Eden-Monaro;Ando;1;5;R;0;29;46.03;;;
NSW;Eden-Monaro;Ando;1;6;R;0;1;1.59;;;
NSW;Eden-Monaro;Araluen;1;1;R;0;12;14.12;;;
NSW;Eden-Monaro;Araluen;1;2;R;0;41;48.24;;;
NSW;Eden-Monaro;Araluen;1;3;R;0;7;8.24;;;
NSW;Eden-Monaro;Araluen;1;4;R;0;1;1.18;;;
NSW;Eden-Monaro;Araluen;1;5;R;0;23;27.06;;;
NSW;Eden-Monaro;Araluen;1;6;R;0;1;1.18;;;
NSW;Eden-Monaro;Batehaven;1;1;R;0;64;5.80;;;
NSW;Eden-Monaro;Batehaven;1;2;R;0;452;40.98;;;
NSW;Eden-Monaro;Batehaven;1;3;R;0;41;3.72;;;
NSW;Eden-Monaro;Batehaven;1;4;R;0;7;0.63;;;
NSW;Eden-Monaro;Batehaven;1;5;R;0;535;48.50;;;
NSW;Eden-Monaro;Batehaven;1;6;R;0;4;0.36;;;
NSW;Eden-Monaro;Batemans Bay;1;1;R;0;99;3.75;;;
NSW;Eden-Monaro;Batemans Bay;1;2;R;0;1253;47.46;;;
NSW;Eden-Monaro;Batemans Bay;1;3;R;0;99;3.75;;;
NSW;Eden-Monaro;Batemans Bay;1;4;R;0;23;0.87;;;
NSW;Eden-Monaro;Batemans Bay;1;5;R;0;1158;43.86;;;
