	   		 A Pauline Hanson's One Nation															 B Australian Shooters Party												 C National Party of Australia (WA) Inc												 D Natural Law Party												 E Liberal Party (W.A. Division) Inc.																		 F Taxi Operators Political Service (Oceania)												 G Unity - Say No To Hanson															 H Abolish Child Support/Family Court Party												 I Citizens Electoral Council of Australia												 J Australian Labor Party (Western Australian Branch)																								 K Democratic Socialist Electoral League												 L Christian Democratic Party (Fred Nile Group)												 M The Greens (WA) Inc															 N - Unendorsed Group 												 O - Unendorsed Group 												 P Australian Democrats															 Q Republican Party of Australia												Ungrouped													
    			TICKET VOTES			FISCHER			TINCKNELL			SUTER			Group Total			TICKET VOTES			MOTTERAM			TAYLOR			Group Total			TICKET VOTES			MORGAN			MASLEN			Group Total			TICKET VOTES			KAILIS			D'CRUZ			Group Total			TICKET VOTES			# ELLISON			# CAMPBELL			# KNOWLES			IVANKOVIC			Group Total			TICKET VOTES			BATESON			FINNEY			Group Total			TICKET VOTES			WILKES			LEUNG			CAREY			Group Total			TICKET VOTES			GRIFFIN			JOHNSON			Group Total			TICKET VOTES			DRAKE			ROBINSON			Group Total			TICKET VOTES			# COOK			# EVANS			GRIFFITHS			ELLERY			ANDERSON			FOO			Group Total			TICKET VOTES			STEPHEN			JORQUERA			Group Total			TICKET VOTES			MOSELEY			JOHNSON			Group Total			TICKET VOTES			MARGETTS			DAVIES			XAMON			Group Total			TICKET VOTES			HOBBS			BESSANT			Group Total			TICKET VOTES			TORR			PRATT			Group Total			TICKET VOTES			# GREIG			CRABBE			CLIFFORD			Group Total			TICKET VOTES			O'DONNELL			MCNALLY			Group Total			GARCIA			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						John			Colin			Martin									Raymond William			Ken									Beryle			Dudley									George			Cathryn									Christopher			Ian Gordon			Sue			Ivan									Alan			Rick									Ted			Mai-Yie			Michael John									Brendan			Sam									Tony			Jean									Peter			Chris			Rhonda			Sue			Lois			Chilip									Sarah			Roberto									Justin			Peter									Dee			Kayt			Alison									Kate			Morris									Joan			C Roger									Brian			Stephen G			Margot									Michael			Kerry						Rod													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Mandurah		                                   	210	12.81	  	17	1.04	  	1	0.06	  	3	0.18	  	231	14.09	  	5	0.31	  	0	0	  	0	0	  	5	0.31	  	8	0.49	  	0	0	  	0	0	  	8	0.49	  	5	0.31	  	0	0	  	0	0	  	5	0.31	  	567	34.59	  	6	0.37	  	0	0	  	2	0.12	  	0	0	  	575	35.08	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	1	0.06	  	0	0	  	0	0	  	0	0	  	1	0.06	  	2	0.12	  	1	0.06	  	0	0	  	3	0.18	  	4	0.24	  	0	0	  	0	0	  	4	0.24	  	668	40.76	  	13	0.79	  	0	0	  	1	0.06	  	0	0	  	0	0	  	0	0	  	682	41.61	  	4	0.24	  	0	0	  	0	0	  	4	0.24	  	8	0.49	  	1	0.06	  	0	0	  	9	0.55	  	45	2.75	  	5	0.31	  	1	0.06	  	0	0	  	51	3.11	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	46	2.81	  	10	0.61	  	0	0	  	1	0.06	  	57	3.48	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	0	0	  	0	0	  	1639	96.07	  	67	3.93	  	1706	2.29
Mandurah Central		                           	198	12.74	  	7	0.45	  	0	0	  	0	0	  	205	13.19	  	3	0.19	  	0	0	  	0	0	  	3	0.19	  	9	0.58	  	0	0	  	1	0.06	  	10	0.64	  	2	0.13	  	0	0	  	0	0	  	2	0.13	  	515	33.14	  	6	0.39	  	1	0.06	  	1	0.06	  	0	0	  	523	33.66	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	1	0.06	  	0	0	  	0	0	  	0	0	  	1	0.06	  	3	0.19	  	0	0	  	0	0	  	3	0.19	  	3	0.19	  	0	0	  	0	0	  	3	0.19	  	673	43.31	  	5	0.32	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.06	  	679	43.69	  	8	0.51	  	0	0	  	0	0	  	8	0.51	  	9	0.58	  	2	0.13	  	1	0.06	  	12	0.77	  	43	2.77	  	7	0.45	  	0	0	  	0	0	  	50	3.22	  	6	0.39	  	0	0	  	0	0	  	6	0.39	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	44	2.83	  	2	0.13	  	0	0	  	0	0	  	46	2.96	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	0	0	  	0	0	  	1554	96.1	  	63	3.9	  	1617	2.17
Mandurah East		                              	178	14.34	  	13	1.05	  	0	0	  	0	0	  	191	15.39	  	4	0.32	  	0	0	  	0	0	  	4	0.32	  	5	0.4	  	0	0	  	0	0	  	5	0.4	  	2	0.16	  	0	0	  	0	0	  	2	0.16	  	360	29.01	  	3	0.24	  	0	0	  	0	0	  	0	0	  	363	29.25	  	1	0.08	  	0	0	  	0	0	  	1	0.08	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	4	0.32	  	0	0	  	0	0	  	4	0.32	  	2	0.16	  	0	0	  	0	0	  	2	0.16	  	560	45.12	  	6	0.48	  	1	0.08	  	0	0	  	0	0	  	0	0	  	0	0	  	567	45.69	  	2	0.16	  	1	0.08	  	0	0	  	3	0.24	  	4	0.32	  	0	0	  	0	0	  	4	0.32	  	36	2.9	  	3	0.24	  	0	0	  	0	0	  	39	3.14	  	3	0.24	  	0	0	  	0	0	  	3	0.24	  	1	0.08	  	1	0.08	  	0	0	  	2	0.16	  	46	3.71	  	4	0.32	  	0	0	  	0	0	  	50	4.03	  	1	0.08	  	0	0	  	0	0	  	1	0.08	  	0	0	  	0	0	  	1241	96.43	  	46	3.57	  	1287	1.73
Mandurah South		                             	287	13.43	  	13	0.61	  	1	0.05	  	1	0.05	  	302	14.13	  	3	0.14	  	0	0	  	0	0	  	3	0.14	  	2	0.09	  	1	0.05	  	0	0	  	3	0.14	  	4	0.19	  	0	0	  	0	0	  	4	0.19	  	800	37.44	  	5	0.23	  	0	0	  	2	0.09	  	3	0.14	  	810	37.9	  	2	0.09	  	0	0	  	0	0	  	2	0.09	  	1	0.05	  	0	0	  	0	0	  	0	0	  	1	0.05	  	3	0.14	  	0	0	  	0	0	  	3	0.14	  	2	0.09	  	1	0.05	  	0	0	  	3	0.14	  	829	38.79	  	8	0.37	  	1	0.05	  	1	0.05	  	3	0.14	  	0	0	  	0	0	  	842	39.4	  	9	0.42	  	1	0.05	  	0	0	  	10	0.47	  	10	0.47	  	1	0.05	  	0	0	  	11	0.51	  	45	2.11	  	5	0.23	  	0	0	  	1	0.05	  	51	2.39	  	8	0.37	  	1	0.05	  	0	0	  	9	0.42	  	0	0	  	0	0	  	0	0	  	0	0	  	77	3.6	  	6	0.28	  	0	0	  	0	0	  	83	3.88	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	2137	96.52	  	77	3.48	  	2214	2.98
Meadow Springs		                             	233	12.55	  	23	1.24	  	1	0.05	  	1	0.05	  	258	13.9	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	3	0.16	  	0	0	  	0	0	  	3	0.16	  	2	0.11	  	0	0	  	0	0	  	2	0.11	  	710	38.25	  	15	0.81	  	3	0.16	  	5	0.27	  	0	0	  	733	39.49	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	0	0	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	5	0.27	  	0	0	  	0	0	  	5	0.27	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	629	33.89	  	13	0.7	  	0	0	  	0	0	  	1	0.05	  	1	0.05	  	0	0	  	644	34.7	  	3	0.16	  	3	0.16	  	0	0	  	6	0.32	  	15	0.81	  	3	0.16	  	0	0	  	18	0.97	  	50	2.69	  	5	0.27	  	1	0.05	  	1	0.05	  	57	3.07	  	7	0.38	  	0	0	  	0	0	  	7	0.38	  	0	0	  	3	0.16	  	0	0	  	3	0.16	  	103	5.55	  	9	0.48	  	0	0	  	1	0.05	  	113	6.09	  	2	0.11	  	0	0	  	0	0	  	2	0.11	  	1	0.05	  	1	0.05	  	1856	98.57	  	27	1.43	  	1883	2.53
Medina		                                     	351	13.32	  	20	0.76	  	0	0	  	0	0	  	371	14.08	  	8	0.3	  	0	0	  	0	0	  	8	0.3	  	10	0.38	  	0	0	  	0	0	  	10	0.38	  	5	0.19	  	1	0.04	  	1	0.04	  	7	0.27	  	415	15.75	  	6	0.23	  	2	0.08	  	1	0.04	  	0	0	  	424	16.09	  	2	0.08	  	0	0	  	0	0	  	2	0.08	  	9	0.34	  	1	0.04	  	0	0	  	0	0	  	10	0.38	  	4	0.15	  	0	0	  	0	0	  	4	0.15	  	7	0.27	  	0	0	  	0	0	  	7	0.27	  	1508	57.23	  	20	0.76	  	2	0.08	  	2	0.08	  	1	0.04	  	1	0.04	  	2	0.08	  	1536	58.29	  	11	0.42	  	0	0	  	0	0	  	11	0.42	  	26	0.99	  	2	0.08	  	0	0	  	28	1.06	  	96	3.64	  	14	0.53	  	1	0.04	  	0	0	  	111	4.21	  	5	0.19	  	0	0	  	0	0	  	5	0.19	  	1	0.04	  	0	0	  	0	0	  	1	0.04	  	87	3.3	  	9	0.34	  	0	0	  	3	0.11	  	99	3.76	  	1	0.04	  	0	0	  	0	0	  	1	0.04	  	0	0	  	0	0	  	2635	97.02	  	81	2.98	  	2716	3.65
Parmelia		                                   	220	10.68	  	13	0.63	  	0	0	  	0	0	  	233	11.31	  	3	0.15	  	0	0	  	0	0	  	3	0.15	  	7	0.34	  	0	0	  	0	0	  	7	0.34	  	2	0.1	  	0	0	  	0	0	  	2	0.1	  	360	17.48	  	3	0.15	  	0	0	  	1	0.05	  	0	0	  	364	17.67	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.05	  	0	0	  	0	0	  	0	0	  	1	0.05	  	2	0.1	  	0	0	  	0	0	  	2	0.1	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	1258	61.07	  	21	1.02	  	1	0.05	  	1	0.05	  	0	0	  	1	0.05	  	1	0.05	  	1283	62.28	  	10	0.49	  	0	0	  	0	0	  	10	0.49	  	3	0.15	  	1	0.05	  	0	0	  	4	0.19	  	55	2.67	  	3	0.15	  	2	0.1	  	0	0	  	60	2.91	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	82	3.98	  	7	0.34	  	0	0	  	1	0.05	  	90	4.37	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	2060	96.94	  	65	3.06	  	2125	2.86
Perth (Brand)		                              	4	8.16	  	2	4.08	  	0	0	  	0	0	  	6	12.24	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	15	30.61	  	0	0	  	0	0	  	0	0	  	0	0	  	15	30.61	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	19	38.78	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	19	38.78	  	0	0	  	0	0	  	0	0	  	0	0	  	1	2.04	  	0	0	  	0	0	  	1	2.04	  	4	8.16	  	0	0	  	0	0	  	0	0	  	4	8.16	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	2.04	  	0	0	  	1	2.04	  	3	6.12	  	0	0	  	0	0	  	0	0	  	3	6.12	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	49	98	  	1	2	  	50	0.07
Port Kennedy		                               	147	9.3	  	9	0.57	  	0	0	  	1	0.06	  	157	9.94	  	1	0.06	  	2	0.13	  	0	0	  	3	0.19	  	2	0.13	  	0	0	  	0	0	  	2	0.13	  	2	0.13	  	0	0	  	0	0	  	2	0.13	  	457	28.92	  	5	0.32	  	1	0.06	  	1	0.06	  	0	0	  	464	29.37	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.13	  	1	0.06	  	0	0	  	3	0.19	  	3	0.19	  	0	0	  	0	0	  	3	0.19	  	806	51.01	  	8	0.51	  	0	0	  	0	0	  	1	0.06	  	0	0	  	0	0	  	815	51.58	  	0	0	  	0	0	  	0	0	  	0	0	  	9	0.57	  	2	0.13	  	0	0	  	11	0.7	  	40	2.53	  	5	0.32	  	0	0	  	0	0	  	45	2.85	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	0	0	  	1	0.06	  	0	0	  	1	0.06	  	64	4.05	  	6	0.38	  	1	0.06	  	1	0.06	  	72	4.56	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	0	0	  	0	0	  	1580	98.75	  	20	1.25	  	1600	2.15
Rockingham		                                 	520	11.07	  	39	0.83	  	1	0.02	  	0	0	  	560	11.93	  	8	0.17	  	0	0	  	0	0	  	8	0.17	  	7	0.15	  	0	0	  	0	0	  	7	0.15	  	5	0.11	  	1	0.02	  	0	0	  	6	0.13	  	1121	23.87	  	20	0.43	  	1	0.02	  	8	0.17	  	0	0	  	1150	24.49	  	2	0.04	  	0	0	  	0	0	  	2	0.04	  	4	0.09	  	0	0	  	0	0	  	0	0	  	4	0.09	  	7	0.15	  	3	0.06	  	0	0	  	10	0.21	  	3	0.06	  	0	0	  	1	0.02	  	4	0.09	  	2488	52.98	  	31	0.66	  	1	0.02	  	0	0	  	1	0.02	  	2	0.04	  	0	0	  	2523	53.73	  	15	0.32	  	0	0	  	0	0	  	15	0.32	  	19	0.4	  	3	0.06	  	0	0	  	22	0.47	  	158	3.36	  	23	0.49	  	0	0	  	0	0	  	181	3.85	  	4	0.09	  	0	0	  	0	0	  	4	0.09	  	7	0.15	  	1	0.02	  	0	0	  	8	0.17	  	178	3.79	  	10	0.21	  	1	0.02	  	2	0.04	  	191	4.07	  	1	0.02	  	0	0	  	0	0	  	1	0.02	  	0	0	  	0	0	  	4696	97.25	  	133	2.75	  	4829	6.49
Rockingham Beach		                           	189	11.61	  	22	1.35	  	1	0.06	  	0	0	  	212	13.02	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	2	0.12	  	0	0	  	0	0	  	2	0.12	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	523	32.13	  	7	0.43	  	0	0	  	1	0.06	  	0	0	  	531	32.62	  	2	0.12	  	0	0	  	0	0	  	2	0.12	  	1	0.06	  	0	0	  	0	0	  	0	0	  	1	0.06	  	3	0.18	  	0	0	  	0	0	  	3	0.18	  	2	0.12	  	0	0	  	0	0	  	2	0.12	  	701	43.06	  	4	0.25	  	1	0.06	  	0	0	  	2	0.12	  	0	0	  	0	0	  	708	43.49	  	2	0.12	  	0	0	  	0	0	  	2	0.12	  	8	0.49	  	1	0.06	  	0	0	  	9	0.55	  	55	3.38	  	6	0.37	  	0	0	  	0	0	  	61	3.75	  	2	0.12	  	0	0	  	0	0	  	2	0.12	  	1	0.06	  	0	0	  	0	0	  	1	0.06	  	80	4.91	  	9	0.55	  	1	0.06	  	0	0	  	90	5.53	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1628	96.27	  	63	3.73	  	1691	2.27
Rottnest (Brand)		                           	4	11.11	  	1	2.78	  	0	0	  	0	0	  	5	13.89	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	16	44.44	  	0	0	  	0	0	  	0	0	  	0	0	  	16	44.44	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	10	27.78	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	10	27.78	  	0	0	  	0	0	  	0	0	  	0	0	  	1	2.78	  	0	0	  	0	0	  	1	2.78	  	2	5.56	  	0	0	  	0	0	  	0	0	  	2	5.56	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	2.78	  	1	2.78	  	0	0	  	0	0	  	2	5.56	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	36	100	  	0	0	  	36	0.05
Safety Bay		                                 	504	12.79	  	46	1.17	  	1	0.03	  	3	0.08	  	554	14.05	  	10	0.25	  	1	0.03	  	1	0.03	  	12	0.3	  	13	0.33	  	2	0.05	  	0	0	  	15	0.38	  	5	0.13	  	1	0.03	  	0	0	  	6	0.15	  	1234	31.3	  	26	0.66	  	1	0.03	  	2	0.05	  	0	0	  	1263	32.04	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	8	0.2	  	2	0.05	  	0	0	  	10	0.25	  	3	0.08	  	0	0	  	0	0	  	3	0.08	  	1632	41.4	  	23	0.58	  	0	0	  	0	0	  	0	0	  	1	0.03	  	1	0.03	  	1657	42.03	  	8	0.2	  	1	0.03	  	0	0	  	9	0.23	  	20	0.51	  	3	0.08	  	0	0	  	23	0.58	  	149	3.78	  	18	0.46	  	0	0	  	2	0.05	  	169	4.29	  	3	0.08	  	1	0.03	  	0	0	  	4	0.1	  	2	0.05	  	2	0.05	  	0	0	  	4	0.1	  	186	4.72	  	16	0.41	  	0	0	  	7	0.18	  	209	5.3	  	3	0.08	  	0	0	  	0	0	  	3	0.08	  	1	0.03	  	1	0.03	  	3942	96.97	  	123	3.03	  	4065	5.46
Safety Bay Central		                         	388	12.88	  	31	1.03	  	0	0	  	0	0	  	419	13.91	  	7	0.23	  	0	0	  	2	0.07	  	9	0.3	  	5	0.17	  	0	0	  	0	0	  	5	0.17	  	6	0.2	  	0	0	  	0	0	  	6	0.2	  	839	27.86	  	18	0.6	  	1	0.03	  	1	0.03	  	0	0	  	859	28.52	  	1	0.03	  	0	0	  	0	0	  	1	0.03	  	1	0.03	  	0	0	  	0	0	  	0	0	  	1	0.03	  	2	0.07	  	2	0.07	  	0	0	  	4	0.13	  	2	0.07	  	0	0	  	0	0	  	2	0.07	  	1409	46.78	  	18	0.6	  	2	0.07	  	2	0.07	  	0	0	  	0	0	  	2	0.07	  	1433	47.58	  	4	0.13	  	0	0	  	0	0	  	4	0.13	  	13	0.43	  	1	0.03	  	0	0	  	14	0.46	  	111	3.69	  	12	0.4	  	0	0	  	0	0	  	123	4.08	  	3	0.1	  	0	0	  	0	0	  	3	0.1	  	1	0.03	  	1	0.03	  	0	0	  	2	0.07	  	118	3.92	  	9	0.3	  	0	0	  	0	0	  	127	4.22	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	3012	97.6	  	74	2.4	  	3086	4.15
Secret Harbour		                             	87	11.54	  	3	0.4	  	1	0.13	  	1	0.13	  	92	12.2	  	1	0.13	  	0	0	  	0	0	  	1	0.13	  	1	0.13	  	0	0	  	0	0	  	1	0.13	  	1	0.13	  	0	0	  	0	0	  	1	0.13	  	295	39.12	  	2	0.27	  	0	0	  	2	0.27	  	0	0	  	299	39.66	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.13	  	0	0	  	0	0	  	0	0	  	1	0.13	  	1	0.13	  	0	0	  	0	0	  	1	0.13	  	1	0.13	  	0	0	  	0	0	  	1	0.13	  	286	37.93	  	7	0.93	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.13	  	294	38.99	  	1	0.13	  	1	0.13	  	0	0	  	2	0.27	  	5	0.66	  	0	0	  	0	0	  	5	0.66	  	20	2.65	  	6	0.8	  	0	0	  	0	0	  	26	3.45	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	26	3.45	  	4	0.53	  	0	0	  	0	0	  	30	3.98	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	754	98.18	  	14	1.82	  	768	1.03
Singleton		                                  	104	13.18	  	10	1.27	  	1	0.13	  	0	0	  	115	14.58	  	2	0.25	  	2	0.25	  	0	0	  	4	0.51	  	1	0.13	  	0	0	  	0	0	  	1	0.13	  	1	0.13	  	0	0	  	0	0	  	1	0.13	  	213	27	  	4	0.51	  	0	0	  	2	0.25	  	0	0	  	219	27.76	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.13	  	0	0	  	0	0	  	0	0	  	1	0.13	  	1	0.13	  	2	0.25	  	0	0	  	3	0.38	  	2	0.25	  	0	0	  	0	0	  	2	0.25	  	335	42.46	  	5	0.63	  	2	0.25	  	0	0	  	0	0	  	0	0	  	1	0.13	  	343	43.47	  	0	0	  	0	0	  	0	0	  	0	0	  	3	0.38	  	0	0	  	0	0	  	3	0.38	  	29	3.68	  	14	1.77	  	0	0	  	0	0	  	43	5.45	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.13	  	0	0	  	0	0	  	1	0.13	  	51	6.46	  	2	0.25	  	0	0	  	0	0	  	53	6.72	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	789	97.77	  	18	2.23	  	807	1.08
Waikiki		                                    	350	9.88	  	31	0.87	  	1	0.03	  	1	0.03	  	383	10.81	  	6	0.17	  	0	0	  	0	0	  	6	0.17	  	4	0.11	  	0	0	  	0	0	  	4	0.11	  	7	0.2	  	0	0	  	0	0	  	7	0.2	  	1068	30.14	  	20	0.56	  	0	0	  	0	0	  	2	0.06	  	1090	30.76	  	1	0.03	  	0	0	  	0	0	  	1	0.03	  	2	0.06	  	0	0	  	0	0	  	0	0	  	2	0.06	  	3	0.08	  	2	0.06	  	0	0	  	5	0.14	  	1	0.03	  	0	0	  	0	0	  	1	0.03	  	1660	46.84	  	29	0.82	  	1	0.03	  	1	0.03	  	0	0	  	0	0	  	0	0	  	1691	47.71	  	14	0.4	  	0	0	  	0	0	  	14	0.4	  	18	0.51	  	1	0.03	  	1	0.03	  	20	0.56	  	118	3.33	  	15	0.42	  	0	0	  	1	0.03	  	134	3.78	  	6	0.17	  	0	0	  	0	0	  	6	0.17	  	3	0.08	  	1	0.03	  	0	0	  	4	0.11	  	155	4.37	  	15	0.42	  	0	0	  	3	0.08	  	173	4.88	  	3	0.08	  	0	0	  	0	0	  	3	0.08	  	0	0	  	0	0	  	3544	98.5	  	54	1.5	  	3598	4.84
Warnbro		                                    	304	10.9	  	25	0.9	  	1	0.04	  	0	0	  	330	11.84	  	3	0.11	  	0	0	  	0	0	  	3	0.11	  	8	0.29	  	0	0	  	0	0	  	8	0.29	  	3	0.11	  	0	0	  	0	0	  	3	0.11	  	713	25.57	  	7	0.25	  	1	0.04	  	2	0.07	  	0	0	  	723	25.93	  	1	0.04	  	0	0	  	0	0	  	1	0.04	  	1	0.04	  	0	0	  	1	0.04	  	0	0	  	2	0.07	  	3	0.11	  	2	0.07	  	0	0	  	5	0.18	  	3	0.11	  	0	0	  	0	0	  	3	0.11	  	1399	50.18	  	16	0.57	  	1	0.04	  	0	0	  	0	0	  	0	0	  	1	0.04	  	1417	50.82	  	4	0.14	  	0	0	  	0	0	  	4	0.14	  	11	0.39	  	1	0.04	  	1	0.04	  	13	0.47	  	101	3.62	  	22	0.79	  	0	0	  	1	0.04	  	124	4.45	  	5	0.18	  	0	0	  	0	0	  	5	0.18	  	3	0.11	  	0	0	  	0	0	  	3	0.11	  	127	4.56	  	15	0.54	  	0	0	  	0	0	  	142	5.09	  	1	0.04	  	0	0	  	0	0	  	1	0.04	  	1	0.04	  	1	0.04	  	2788	98.31	  	48	1.69	  	2836	3.81
Warnbro East		                               	197	10.69	  	14	0.76	  	1	0.05	  	0	0	  	212	11.51	  	0	0	  	0	0	  	0	0	  	0	0	  	3	0.16	  	2	0.11	  	0	0	  	5	0.27	  	2	0.11	  	0	0	  	0	0	  	2	0.11	  	440	23.89	  	9	0.49	  	1	0.05	  	2	0.11	  	0	0	  	452	24.54	  	1	0.05	  	1	0.05	  	0	0	  	2	0.11	  	1	0.05	  	0	0	  	0	0	  	0	0	  	1	0.05	  	5	0.27	  	0	0	  	0	0	  	5	0.27	  	3	0.16	  	0	0	  	0	0	  	3	0.16	  	985	53.47	  	10	0.54	  	0	0	  	1	0.05	  	0	0	  	0	0	  	0	0	  	996	54.07	  	9	0.49	  	0	0	  	0	0	  	9	0.49	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	67	3.64	  	11	0.6	  	1	0.05	  	0	0	  	79	4.29	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.11	  	0	0	  	2	0.11	  	60	3.26	  	11	0.6	  	0	0	  	0	0	  	71	3.85	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	1	0.05	  	1	0.05	  	1842	98.24	  	33	1.76	  	1875	2.52
Wellard		                                    	41	11.48	  	5	1.4	  	0	0	  	0	0	  	46	12.89	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.28	  	0	0	  	0	0	  	1	0.28	  	129	36.13	  	3	0.84	  	1	0.28	  	0	0	  	0	0	  	133	37.25	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.28	  	0	0	  	0	0	  	1	0.28	  	0	0	  	0	0	  	0	0	  	0	0	  	117	32.77	  	4	1.12	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	121	33.89	  	2	0.56	  	0	0	  	0	0	  	2	0.56	  	0	0	  	0	0	  	0	0	  	0	0	  	19	5.32	  	4	1.12	  	0	0	  	0	0	  	23	6.44	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	25	7	  	4	1.12	  	0	0	  	0	0	  	29	8.12	  	1	0.28	  	0	0	  	0	0	  	1	0.28	  	0	0	  	0	0	  	357	97.54	  	9	2.46	  	366	0.49
