Senate - 1993 Election: Tasmania																																																																																																																									
First Preference Votes by Candidate																																																																																																																									
By Polling Place																																																																																																																									


Bass (66119)																																																																																																																									

	   		 A Tasmanian Independent Senator Brian Harradine Group									 B Australian Labor Party (Tasmanian Branch)																		 C Tasmania Senate Team												 D Tasmanian Greens															 E Call to Australia (Fred Nile) Group												 F Natural Law Party												 G Australian Democrats												 H Liberal Party of Australia - Tasmanian Division															Ungrouped													
    			TICKET VOTES			# HARRADINE			Group Total			TICKET VOTES			# TATE			# COATES			# MURPHY			AULICH			Group Total			TICKET VOTES			SPROULE			MCSHANE			Group Total			TICKET VOTES			HENDERSON			JONES			FRY			Group Total			TICKET VOTES			HOPSON			HOPSON			Group Total			TICKET VOTES			BROSZCZYK			DAVIES			Group Total			TICKET VOTES			HARMSEN			STEPHEN			Group Total			TICKET VOTES			# ARCHER			# GIBSON			ABETZ			Group Total			JAMIESON			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Brian									Michael			John			Shayne			Terry									Alan			Frances									Judy			Peter			Marion									Philip			Janelle									Greg			Caroline									Patsy			David									Brian			Brian			Eric						Ian													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Loatta Road		                                	121	7.58	 	111	6.95	 	232	14.53	 	400	25.05	 	92	5.76	 	23	1.44	 	7	0.44	 	4	0.25	 	526	32.94	 	5	0.31	 	8	0.5	 	0	0	 	13	0.81	 	59	3.69	 	72	4.51	 	0	0	 	0	0	 	131	8.2	 	3	0.19	 	1	0.06	 	1	0.06	 	5	0.31	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	17	1.06	 	21	1.31	 	1	0.06	 	39	2.44	 	562	35.19	 	56	3.51	 	24	1.5	 	7	0.44	 	649	40.64	 	1	0.06	 	1	0.06	 	1597	98.22	 	29	1.78	 	1626	2.65
Margate		                                    	78	5.81	 	68	5.06	 	146	10.87	 	407	30.31	 	61	4.54	 	9	0.67	 	1	0.07	 	9	0.67	 	487	36.26	 	6	0.45	 	3	0.22	 	1	0.07	 	10	0.74	 	86	6.4	 	80	5.96	 	1	0.07	 	1	0.07	 	168	12.51	 	8	0.6	 	4	0.3	 	1	0.07	 	13	0.97	 	1	0.07	 	0	0	 	0	0	 	1	0.07	 	19	1.41	 	27	2.01	 	1	0.07	 	47	3.5	 	377	28.07	 	36	2.68	 	11	0.82	 	46	3.43	 	470	35	 	1	0.07	 	1	0.07	 	1343	97.89	 	29	2.11	 	1372	2.24
Middleton		                                  	12	5.22	 	16	6.96	 	28	12.17	 	78	33.91	 	15	6.52	 	3	1.3	 	0	0	 	2	0.87	 	98	42.61	 	1	0.43	 	0	0	 	1	0.43	 	2	0.87	 	8	3.48	 	13	5.65	 	0	0	 	0	0	 	21	9.13	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	2.17	 	3	1.3	 	0	0	 	8	3.48	 	64	27.83	 	6	2.61	 	0	0	 	3	1.3	 	73	31.74	 	0	0	 	0	0	 	230	94.26	 	14	5.74	 	244	0.4
Montagu Bay		                                	103	7.76	 	92	6.93	 	195	14.68	 	392	29.52	 	87	6.55	 	14	1.05	 	0	0	 	12	0.9	 	505	38.03	 	13	0.98	 	10	0.75	 	0	0	 	23	1.73	 	41	3.09	 	57	4.29	 	1	0.08	 	0	0	 	99	7.45	 	2	0.15	 	3	0.23	 	0	0	 	5	0.38	 	1	0.08	 	1	0.08	 	0	0	 	2	0.15	 	14	1.05	 	16	1.2	 	0	0	 	30	2.26	 	397	29.89	 	35	2.64	 	21	1.58	 	16	1.2	 	469	35.32	 	0	0	 	0	0	 	1328	97.22	 	38	2.78	 	1366	2.23
Mornington		                                 	25	6.36	 	16	4.07	 	41	10.43	 	213	54.2	 	18	4.58	 	6	1.53	 	1	0.25	 	3	0.76	 	241	61.32	 	5	1.27	 	1	0.25	 	0	0	 	6	1.53	 	8	2.04	 	7	1.78	 	0	0	 	0	0	 	15	3.82	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.51	 	0	0	 	0	0	 	2	0.51	 	77	19.59	 	7	1.78	 	3	0.76	 	1	0.25	 	88	22.39	 	0	0	 	0	0	 	393	97.28	 	11	2.72	 	404	0.66
Opossum Bay		                                	9	5.84	 	7	4.55	 	16	10.39	 	28	18.18	 	12	7.79	 	1	0.65	 	1	0.65	 	1	0.65	 	43	27.92	 	1	0.65	 	0	0	 	0	0	 	1	0.65	 	10	6.49	 	7	4.55	 	0	0	 	0	0	 	17	11.04	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.3	 	1	0.65	 	0	0	 	3	1.95	 	64	41.56	 	6	3.9	 	2	1.3	 	2	1.3	 	74	48.05	 	0	0	 	0	0	 	154	97.47	 	4	2.53	 	158	0.26
Port Huon		                                  	14	8.64	 	8	4.94	 	22	13.58	 	46	28.4	 	7	4.32	 	1	0.62	 	0	0	 	0	0	 	54	33.33	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.85	 	0	0	 	0	0	 	0	0	 	3	1.85	 	0	0	 	1	0.62	 	0	0	 	1	0.62	 	1	0.62	 	0	0	 	0	0	 	1	0.62	 	2	1.23	 	0	0	 	0	0	 	2	1.23	 	68	41.98	 	6	3.7	 	1	0.62	 	4	2.47	 	79	48.77	 	0	0	 	0	0	 	162	94.74	 	9	5.26	 	171	0.28
Ranelagh		                                   	37	6.9	 	30	5.6	 	67	12.5	 	179	33.4	 	22	4.1	 	4	0.75	 	0	0	 	1	0.19	 	206	38.43	 	7	1.31	 	2	0.37	 	2	0.37	 	11	2.05	 	16	2.99	 	13	2.43	 	0	0	 	0	0	 	29	5.41	 	0	0	 	1	0.19	 	0	0	 	1	0.19	 	2	0.37	 	0	0	 	0	0	 	2	0.37	 	3	0.56	 	1	0.19	 	0	0	 	4	0.75	 	194	36.19	 	12	2.24	 	4	0.75	 	6	1.12	 	216	40.3	 	0	0	 	0	0	 	536	96.4	 	20	3.6	 	556	0.91
Risdon Vale		                                	110	6.75	 	66	4.05	 	176	10.8	 	997	61.17	 	110	6.75	 	32	1.96	 	1	0.06	 	9	0.55	 	1149	70.49	 	9	0.55	 	1	0.06	 	0	0	 	10	0.61	 	31	1.9	 	11	0.67	 	1	0.06	 	1	0.06	 	44	2.7	 	3	0.18	 	0	0	 	0	0	 	3	0.18	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	6	0.37	 	5	0.31	 	1	0.06	 	12	0.74	 	215	13.19	 	14	0.86	 	4	0.25	 	2	0.12	 	235	14.42	 	0	0	 	0	0	 	1630	96.68	 	56	3.32	 	1686	2.75
Rokeby		                                     	124	6.66	 	75	4.03	 	199	10.68	 	1094	58.72	 	99	5.31	 	23	1.23	 	2	0.11	 	15	0.81	 	1233	66.18	 	8	0.43	 	5	0.27	 	0	0	 	13	0.7	 	31	1.66	 	13	0.7	 	0	0	 	1	0.05	 	45	2.42	 	3	0.16	 	5	0.27	 	0	0	 	8	0.43	 	0	0	 	0	0	 	1	0.05	 	1	0.05	 	11	0.59	 	6	0.32	 	0	0	 	17	0.91	 	312	16.75	 	23	1.23	 	7	0.38	 	4	0.21	 	346	18.57	 	1	0.05	 	1	0.05	 	1863	97.18	 	54	2.82	 	1917	3.13
Sandfly		                                    	28	4.55	 	34	5.53	 	62	10.08	 	153	24.88	 	29	4.72	 	9	1.46	 	3	0.49	 	7	1.14	 	201	32.68	 	4	0.65	 	1	0.16	 	1	0.16	 	6	0.98	 	42	6.83	 	59	9.59	 	0	0	 	2	0.33	 	103	16.75	 	2	0.33	 	3	0.49	 	0	0	 	5	0.81	 	2	0.33	 	0	0	 	0	0	 	2	0.33	 	6	0.98	 	11	1.79	 	1	0.16	 	18	2.93	 	180	29.27	 	19	3.09	 	5	0.81	 	13	2.11	 	217	35.28	 	1	0.16	 	1	0.16	 	615	97.16	 	18	2.84	 	633	1.03
Sandford		                                   	22	4.32	 	24	4.72	 	46	9.04	 	162	31.83	 	23	4.52	 	6	1.18	 	0	0	 	3	0.59	 	194	38.11	 	1	0.2	 	1	0.2	 	0	0	 	2	0.39	 	41	8.06	 	25	4.91	 	3	0.59	 	1	0.2	 	70	13.75	 	1	0.2	 	4	0.79	 	0	0	 	5	0.98	 	0	0	 	0	0	 	0	0	 	0	0	 	4	0.79	 	4	0.79	 	1	0.2	 	9	1.77	 	153	30.06	 	23	4.52	 	4	0.79	 	3	0.59	 	183	35.95	 	0	0	 	0	0	 	509	98.64	 	7	1.36	 	516	0.84
Seven Mile Beach		                           	34	4.7	 	34	4.7	 	68	9.39	 	219	30.25	 	46	6.35	 	8	1.1	 	0	0	 	2	0.28	 	275	37.98	 	7	0.97	 	2	0.28	 	0	0	 	9	1.24	 	50	6.91	 	29	4.01	 	1	0.14	 	0	0	 	80	11.05	 	1	0.14	 	1	0.14	 	0	0	 	2	0.28	 	0	0	 	2	0.28	 	0	0	 	2	0.28	 	9	1.24	 	4	0.55	 	1	0.14	 	14	1.93	 	230	31.77	 	32	4.42	 	8	1.1	 	4	0.55	 	274	37.85	 	0	0	 	0	0	 	724	98.91	 	8	1.09	 	732	1.2
Snug		                                       	60	7.29	 	39	4.74	 	99	12.03	 	286	34.75	 	51	6.2	 	15	1.82	 	0	0	 	5	0.61	 	357	43.38	 	4	0.49	 	3	0.36	 	0	0	 	7	0.85	 	41	4.98	 	30	3.65	 	0	0	 	0	0	 	71	8.63	 	0	0	 	1	0.12	 	1	0.12	 	2	0.24	 	0	0	 	0	0	 	0	0	 	0	0	 	15	1.82	 	22	2.67	 	0	0	 	37	4.5	 	212	25.76	 	17	2.07	 	5	0.61	 	16	1.94	 	250	30.38	 	0	0	 	0	0	 	823	96.94	 	26	3.06	 	849	1.39
South Arm		                                  	26	5.91	 	22	5	 	48	10.91	 	157	35.68	 	18	4.09	 	6	1.36	 	0	0	 	4	0.91	 	185	42.05	 	2	0.45	 	1	0.23	 	0	0	 	3	0.68	 	29	6.59	 	16	3.64	 	0	0	 	0	0	 	45	10.23	 	1	0.23	 	0	0	 	0	0	 	1	0.23	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.45	 	2	0.45	 	0	0	 	4	0.91	 	136	30.91	 	9	2.05	 	3	0.68	 	6	1.36	 	154	35	 	0	0	 	0	0	 	440	97.56	 	11	2.44	 	451	0.74
Southport		                                  	5	3.85	 	2	1.54	 	7	5.38	 	37	28.46	 	7	5.38	 	2	1.54	 	0	0	 	0	0	 	46	35.38	 	0	0	 	0	0	 	0	0	 	0	0	 	12	9.23	 	7	5.38	 	0	0	 	0	0	 	19	14.62	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	3.85	 	1	0.77	 	0	0	 	6	4.62	 	45	34.62	 	3	2.31	 	3	2.31	 	1	0.77	 	52	40	 	0	0	 	0	0	 	130	97.01	 	4	2.99	 	134	0.22
Strathblane		                                	5	4.72	 	1	0.94	 	6	5.66	 	41	38.68	 	5	4.72	 	2	1.89	 	0	0	 	1	0.94	 	49	46.23	 	1	0.94	 	1	0.94	 	0	0	 	2	1.89	 	2	1.89	 	2	1.89	 	0	0	 	0	0	 	4	3.77	 	2	1.89	 	0	0	 	0	0	 	2	1.89	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.89	 	1	0.94	 	0	0	 	3	2.83	 	35	33.02	 	4	3.77	 	1	0.94	 	0	0	 	40	37.74	 	0	0	 	0	0	 	106	96.36	 	4	3.64	 	110	0.18
Surges Bay		                                 	3	2.17	 	5	3.62	 	8	5.8	 	29	21.01	 	3	2.17	 	1	0.72	 	2	1.45	 	2	1.45	 	37	26.81	 	2	1.45	 	0	0	 	0	0	 	2	1.45	 	5	3.62	 	4	2.9	 	0	0	 	0	0	 	9	6.52	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.72	 	2	1.45	 	0	0	 	3	2.17	 	68	49.28	 	5	3.62	 	2	1.45	 	3	2.17	 	78	56.52	 	1	0.72	 	1	0.72	 	138	96.5	 	5	3.5	 	143	0.23
Tranmere		                                   	155	8.66	 	114	6.37	 	269	15.04	 	483	27	 	85	4.75	 	20	1.12	 	2	0.11	 	7	0.39	 	597	33.37	 	20	1.12	 	27	1.51	 	0	0	 	47	2.63	 	68	3.8	 	57	3.19	 	1	0.06	 	0	0	 	126	7.04	 	1	0.06	 	6	0.34	 	0	0	 	7	0.39	 	0	0	 	0	0	 	0	0	 	0	0	 	19	1.06	 	10	0.56	 	0	0	 	29	1.62	 	579	32.36	 	86	4.81	 	29	1.62	 	20	1.12	 	714	39.91	 	0	0	 	0	0	 	1789	98.35	 	30	1.65	 	1819	2.97
Warrane		                                    	94	5.88	 	69	4.31	 	163	10.19	 	886	55.37	 	97	6.06	 	29	1.81	 	5	0.31	 	7	0.44	 	1024	64	 	7	0.44	 	3	0.19	 	0	0	 	10	0.63	 	51	3.19	 	25	1.56	 	1	0.06	 	1	0.06	 	78	4.88	 	2	0.13	 	1	0.06	 	0	0	 	3	0.19	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	10	0.63	 	3	0.19	 	0	0	 	13	0.81	 	277	17.31	 	20	1.25	 	7	0.44	 	3	0.19	 	307	19.19	 	1	0.06	 	1	0.06	 	1600	96.79	 	53	3.21	 	1653	2.7
Wentworth Street		                           	103	8.39	 	76	6.19	 	179	14.59	 	410	33.41	 	69	5.62	 	17	1.39	 	3	0.24	 	14	1.14	 	513	41.81	 	6	0.49	 	6	0.49	 	1	0.08	 	13	1.06	 	48	3.91	 	32	2.61	 	0	0	 	1	0.08	 	81	6.6	 	4	0.33	 	1	0.08	 	0	0	 	5	0.41	 	1	0.08	 	1	0.08	 	0	0	 	2	0.16	 	20	1.63	 	6	0.49	 	2	0.16	 	28	2.28	 	351	28.61	 	37	3.02	 	12	0.98	 	6	0.49	 	406	33.09	 	0	0	 	0	0	 	1227	98.08	 	24	1.92	 	1251	2.04
Woodbridge		                                 	16	5.06	 	19	6.01	 	35	11.08	 	65	20.57	 	17	5.38	 	1	0.32	 	0	0	 	3	0.95	 	86	27.22	 	0	0	 	2	0.63	 	2	0.63	 	4	1.27	 	33	10.44	 	28	8.86	 	0	0	 	0	0	 	61	19.3	 	0	0	 	0	0	 	1	0.32	 	1	0.32	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.27	 	10	3.16	 	0	0	 	14	4.43	 	99	31.33	 	7	2.22	 	6	1.9	 	3	0.95	 	115	36.39	 	0	0	 	0	0	 	316	95.76	 	14	4.24	 	330	0.54
Special Hospitals		                          	24	8.99	 	3	1.12	 	27	10.11	 	67	25.09	 	0	0	 	0	0	 	0	0	 	0	0	 	67	25.09	 	3	1.12	 	2	0.75	 	0	0	 	5	1.87	 	3	1.12	 	0	0	 	0	0	 	0	0	 	3	1.12	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.12	 	0	0	 	0	0	 	3	1.12	 	158	59.18	 	1	0.37	 	2	0.75	 	1	0.37	 	162	60.67	 	0	0	 	0	0	 	267	98.16	 	5	1.84	 	272	0.44
Prison Mobiles		                             	0	0	 	0	0	 	0	0	 	3	75	 	0	0	 	0	0	 	0	0	 	0	0	 	3	75	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	25	 	0	0	 	1	25	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	80	 	1	20	 	5	0.01
Total Ordinary		                             	3501	6.62	 	2759	5.22	 	6260	11.84	 	19327	36.54	 	2890	5.46	 	638	1.21	 	87	0.16	 	303	0.57	 	23245	43.95	 	278	0.53	 	168	0.32	 	32	0.06	 	478	0.9	 	2157	4.08	 	1715	3.24	 	40	0.08	 	25	0.05	 	3937	7.44	 	117	0.22	 	108	0.2	 	7	0.01	 	232	0.44	 	32	0.06	 	24	0.05	 	3	0.01	 	59	0.11	 	581	1.1	 	461	0.87	 	25	0.05	 	1067	2.02	 	15006	28.37	 	1481	2.8	 	555	1.05	 	547	1.03	 	17589	33.26	 	24	0.05	 	24	0.05	 	52891	97.64	 	1280	2.36	 	54171	88.44
ABSENT		                                     	218	6.12	 	144	4.04	 	362	10.16	 	1380	38.72	 	203	5.7	 	33	0.93	 	7	0.2	 	22	0.62	 	1645	46.16	 	31	0.87	 	8	0.22	 	3	0.08	 	42	1.18	 	199	5.58	 	140	3.93	 	5	0.14	 	6	0.17	 	350	9.82	 	5	0.14	 	9	0.25	 	0	0	 	14	0.39	 	3	0.08	 	3	0.08	 	1	0.03	 	7	0.2	 	39	1.09	 	33	0.93	 	2	0.06	 	74	2.08	 	857	24.05	 	136	3.82	 	52	1.46	 	24	0.67	 	1069	29.99	 	1	0.03	 	1	0.03	 	3564	98.29	 	62	1.71	 	3626	5.92
POSTAL		                                     	103	6.11	 	87	5.16	 	190	11.26	 	485	28.75	 	113	6.7	 	39	2.31	 	1	0.06	 	6	0.36	 	644	38.17	 	4	0.24	 	2	0.12	 	2	0.12	 	8	0.47	 	79	4.68	 	39	2.31	 	5	0.3	 	1	0.06	 	124	7.35	 	2	0.12	 	4	0.24	 	0	0	 	6	0.36	 	0	0	 	0	0	 	0	0	 	0	0	 	16	0.95	 	11	0.65	 	1	0.06	 	28	1.66	 	564	33.43	 	66	3.91	 	24	1.42	 	30	1.78	 	684	40.55	 	3	0.18	 	3	0.18	 	1687	99.29	 	12	0.71	 	1699	2.77
PRE_POLL		                                   	80	5.04	 	78	4.91	 	158	9.96	 	474	29.87	 	96	6.05	 	32	2.02	 	5	0.32	 	13	0.82	 	620	39.07	 	5	0.32	 	4	0.25	 	2	0.13	 	11	0.69	 	103	6.49	 	72	4.54	 	2	0.13	 	0	0	 	177	11.15	 	6	0.38	 	1	0.06	 	1	0.06	 	8	0.5	 	3	0.19	 	0	0	 	1	0.06	 	4	0.25	 	22	1.39	 	13	0.82	 	2	0.13	 	37	2.33	 	447	28.17	 	73	4.6	 	24	1.51	 	25	1.58	 	569	35.85	 	3	0.19	 	3	0.19	 	1587	99.06	 	15	0.94	 	1602	2.62
PROVISIONAL		                                	11	7.19	 	8	5.23	 	19	12.42	 	76	49.67	 	3	1.96	 	2	1.31	 	1	0.65	 	1	0.65	 	83	54.25	 	0	0	 	1	0.65	 	0	0	 	1	0.65	 	8	5.23	 	2	1.31	 	0	0	 	0	0	 	10	6.54	 	2	1.31	 	0	0	 	0	0	 	2	1.31	 	0	0	 	0	0	 	0	0	 	0	0	 	5	3.27	 	2	1.31	 	0	0	 	7	4.58	 	29	18.95	 	0	0	 	2	1.31	 	0	0	 	31	20.26	 	0	0	 	0	0	 	153	98.08	 	3	1.92	 	156	0.25
ADJUSTMENT		                                 	0		       	0		       	0		       	0		       	-2		       	0		       	0		       	0		       	-2		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	-2		       	2		       	0	
Division Summary		                           	3913	6.53	 	3076	5.14	 	6989	11.67	 	21742	36.31	 	3303	5.52	 	744	1.24	 	101	0.17	 	345	0.58	 	26235	43.81	 	318	0.53	 	183	0.31	 	39	0.07	 	540	0.9	 	2546	4.25	 	1968	3.29	 	52	0.09	 	32	0.05	 	4598	7.68	 	132	0.22	 	122	0.2	 	8	0.01	 	262	0.44	 	38	0.06	 	27	0.05	 	5	0.01	 	70	0.12	 	663	1.11	 	520	0.87	 	30	0.05	 	1213	2.03	 	16903	28.23	 	1756	2.93	 	657	1.1	 	626	1.05	 	19942	33.3	 	31	0.05	 	31	0.05	 	59880	97.76	 	1374	2.24	 	61254	97
 																																																																																																																									
 																																																																																																																									


Lyons (65695)																																																																																																																									

	   		 A Tasmanian Independent Senator Brian Harradine Group									 B Australian Labor Party (Tasmanian Branch)																		 C Tasmania Senate Team												 D Tasmanian Greens															 E Call to Australia (Fred Nile) Group												 F Natural Law Party												 G Australian Democrats												 H Liberal Party of Australia - Tasmanian Division															Ungrouped													
    			TICKET VOTES			# HARRADINE			Group Total			TICKET VOTES			# TATE			# COATES			# MURPHY			AULICH			Group Total			TICKET VOTES			SPROULE			MCSHANE			Group Total			TICKET VOTES			HENDERSON			JONES			FRY			Group Total			TICKET VOTES			HOPSON			HOPSON			Group Total			TICKET VOTES			BROSZCZYK			DAVIES			Group Total			TICKET VOTES			HARMSEN			STEPHEN			Group Total			TICKET VOTES			# ARCHER			# GIBSON			ABETZ			Group Total			JAMIESON			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Brian									Michael			John			Shayne			Terry									Alan			Frances									Judy			Peter			Marion									Philip			Janelle									Greg			Caroline									Patsy			David									Brian			Brian			Eric						Ian													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Avoca		                                      	6	2.36	 	3	1.18	 	9	3.54	 	112	44.09	 	6	2.36	 	3	1.18	 	3	1.18	 	3	1.18	 	127	50	 	3	1.18	 	1	0.39	 	1	0.39	 	5	1.97	 	7	2.76	 	6	2.36	 	0	0	 	0	0	 	13	5.12	 	6	2.36	 	0	0	 	0	0	 	6	2.36	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.57	 	0	0	 	0	0	 	4	1.57	 	79	31.1	 	11	4.33	 	0	0	 	0	0	 	90	35.43	 	0	0	 	0	0	 	254	96.95	 	8	3.05	 	262	0.41
Bagdad		                                     	20	3.25	 	7	1.14	 	27	4.39	 	297	48.29	 	22	3.58	 	6	0.98	 	0	0	 	4	0.65	 	329	53.5	 	2	0.33	 	1	0.16	 	1	0.16	 	4	0.65	 	22	3.58	 	12	1.95	 	1	0.16	 	0	0	 	35	5.69	 	4	0.65	 	0	0	 	0	0	 	4	0.65	 	1	0.16	 	0	0	 	0	0	 	1	0.16	 	3	0.49	 	5	0.81	 	0	0	 	8	1.3	 	179	29.11	 	17	2.76	 	7	1.14	 	4	0.65	 	207	33.66	 	0	0	 	0	0	 	615	95.94	 	26	4.06	 	641	1
Barrington		                                 	16	7.51	 	3	1.41	 	19	8.92	 	52	24.41	 	7	3.29	 	1	0.47	 	0	0	 	1	0.47	 	61	28.64	 	3	1.41	 	0	0	 	0	0	 	3	1.41	 	2	0.94	 	5	2.35	 	0	0	 	0	0	 	7	3.29	 	2	0.94	 	2	0.94	 	0	0	 	4	1.88	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.41	 	0	0	 	0	0	 	3	1.41	 	98	46.01	 	14	6.57	 	2	0.94	 	2	0.94	 	116	54.46	 	0	0	 	0	0	 	213	98.16	 	4	1.84	 	217	0.34
Beaconsfield		                               	45	4.4	 	34	3.33	 	79	7.73	 	453	44.32	 	41	4.01	 	9	0.88	 	6	0.59	 	25	2.45	 	534	52.25	 	7	0.68	 	1	0.1	 	1	0.1	 	9	0.88	 	38	3.72	 	17	1.66	 	0	0	 	1	0.1	 	56	5.48	 	7	0.68	 	2	0.2	 	1	0.1	 	10	0.98	 	0	0	 	0	0	 	0	0	 	0	0	 	8	0.78	 	4	0.39	 	0	0	 	12	1.17	 	279	27.3	 	35	3.42	 	5	0.49	 	3	0.29	 	322	31.51	 	0	0	 	0	0	 	1022	95.87	 	44	4.13	 	1066	1.67
Beauty Point		                               	52	6.7	 	29	3.74	 	81	10.44	 	326	42.01	 	29	3.74	 	4	0.52	 	3	0.39	 	9	1.16	 	371	47.81	 	7	0.9	 	3	0.39	 	0	0	 	10	1.29	 	13	1.68	 	12	1.55	 	0	0	 	2	0.26	 	27	3.48	 	1	0.13	 	0	0	 	0	0	 	1	0.13	 	0	0	 	0	0	 	1	0.13	 	1	0.13	 	6	0.77	 	0	0	 	0	0	 	6	0.77	 	249	32.09	 	23	2.96	 	2	0.26	 	4	0.52	 	278	35.82	 	1	0.13	 	1	0.13	 	776	97.12	 	23	2.88	 	799	1.25
Bicheno		                                    	21	3.73	 	14	2.49	 	35	6.22	 	187	33.21	 	22	3.91	 	8	1.42	 	3	0.53	 	5	0.89	 	225	39.96	 	7	1.24	 	2	0.36	 	0	0	 	9	1.6	 	15	2.66	 	19	3.37	 	0	0	 	0	0	 	34	6.04	 	2	0.36	 	0	0	 	1	0.18	 	3	0.53	 	3	0.53	 	0	0	 	0	0	 	3	0.53	 	7	1.24	 	1	0.18	 	0	0	 	8	1.42	 	216	38.37	 	25	4.44	 	1	0.18	 	3	0.53	 	245	43.52	 	1	0.18	 	1	0.18	 	563	96.24	 	22	3.76	 	585	0.92
Bishopsbourne		                              	4	2.78	 	6	4.17	 	10	6.94	 	24	16.67	 	3	2.08	 	0	0	 	1	0.69	 	1	0.69	 	29	20.14	 	2	1.39	 	1	0.69	 	0	0	 	3	2.08	 	2	1.39	 	3	2.08	 	0	0	 	0	0	 	5	3.47	 	2	1.39	 	2	1.39	 	1	0.69	 	5	3.47	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.69	 	0	0	 	1	0.69	 	76	52.78	 	13	9.03	 	1	0.69	 	1	0.69	 	91	63.19	 	0	0	 	0	0	 	144	96	 	6	4	 	150	0.23
Bothwell		                                   	22	4.77	 	8	1.74	 	30	6.51	 	170	36.88	 	22	4.77	 	6	1.3	 	5	1.08	 	2	0.43	 	205	44.47	 	4	0.87	 	0	0	 	5	1.08	 	9	1.95	 	5	1.08	 	2	0.43	 	0	0	 	0	0	 	7	1.52	 	2	0.43	 	0	0	 	0	0	 	2	0.43	 	1	0.22	 	0	0	 	0	0	 	1	0.22	 	0	0	 	0	0	 	0	0	 	0	0	 	182	39.48	 	15	3.25	 	4	0.87	 	6	1.3	 	207	44.9	 	0	0	 	0	0	 	461	96.44	 	17	3.56	 	478	0.75
Bracknell		                                  	20	4.89	 	14	3.42	 	34	8.31	 	109	26.65	 	10	2.44	 	4	0.98	 	5	1.22	 	2	0.49	 	130	31.78	 	4	0.98	 	1	0.24	 	2	0.49	 	7	1.71	 	33	8.07	 	9	2.2	 	0	0	 	0	0	 	42	10.27	 	1	0.24	 	0	0	 	0	0	 	1	0.24	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.73	 	0	0	 	0	0	 	3	0.73	 	172	42.05	 	14	3.42	 	5	1.22	 	0	0	 	191	46.7	 	1	0.24	 	1	0.24	 	409	96.69	 	14	3.31	 	423	0.66
