	   		 A Republican Party of Australia												 B The Green Party South Australia												 C National Party of Australia (S.A.) Inc.												 D Call to Australia (Fred Nile) Group												 E Australian Labor Party (South Australian Branch)																		F - Unendorsed Group												 G Australian Democrats																		 H Natural Law Party															 I Independent EFF															 J Grey Power															 K Australians Against Further Immigration												 L Liberal Party of Australia - (S.A. Division)																		Ungrouped																			
    			TICKET VOTES			NASRULLAH			HILL			Group Total			TICKET VOTES			FRICKER			WEISSMANN			Group Total			TICKET VOTES			MCCALLUM			BRADSHAW			Group Total			TICKET VOTES			RODWAY			SQUIRRELL			Group Total			TICKET VOTES			# BOLKUS			# FOREMAN			MAGUIRE			MCDONALD			Group Total			TICKET VOTES			LIEW			SCHIRRIPA			Group Total			TICKET VOTES			# LEES			SWIFT			STOTT DESPOJA			TICKLE			Group Total			TICKET VOTES			WELLS			MARTIN			MORRIS			Group Total			TICKET VOTES			DWYER			GIDDINGS			GIDDINGS			Group Total			TICKET VOTES			HOLDER			PRESTON			BOTTAM			Group Total			TICKET VOTES			MOORE			SMITH			Group Total			TICKET VOTES			# VANSTONE			# MINCHIN			# FERGUSON			GUPTA			Group Total			RICE			BROOM			SMITH			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Bilal			Peter									Ally			Gerhard									Nola			Michael									David			David									Nick			Dominic			Graham			Rosalie Ann									Dr Alex			Douglas									Meg			Stephen			Natasha			Patricia									Dr Geoff			Anne			Dulcie									David			Douglas			Vanessa									Jack			Betty			Glen									Evonne			Joe									Amanda			Nick			Alan			Satish						Mark			Bernard William			E.C. (Ean)													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Eden Valley		                                	1	0.47	 	1	0.47	 	0	0	 	2	0.93	 	4	1.87	 	2	0.93	 	0	0	 	6	2.8	 	0	0	 	1	0.47	 	0	0	 	1	0.47	 	1	0.47	 	1	0.47	 	0	0	 	2	0.93	 	26	12.15	 	3	1.4	 	0	0	 	1	0.47	 	0	0	 	30	14.02	 	0	0	 	0	0	 	0	0	 	0	0	 	19	8.88	 	4	1.87	 	0	0	 	0	0	 	0	0	 	23	10.75	 	3	1.4	 	0	0	 	0	0	 	0	0	 	3	1.4	 	1	0.47	 	1	0.47	 	0	0	 	0	0	 	2	0.93	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	143	66.82	 	2	0.93	 	0	0	 	0	0	 	0	0	 	145	67.76	 	0	0	 	0	0	 	0	0	 	0	0	 	214	97.72	 	5	2.28	 	219	0.27
Edithburgh		                                 	1	0.23	 	1	0.23	 	0	0	 	2	0.46	 	4	0.91	 	3	0.68	 	0	0	 	7	1.6	 	4	0.91	 	0	0	 	0	0	 	4	0.91	 	6	1.37	 	1	0.23	 	0	0	 	7	1.6	 	155	35.39	 	3	0.68	 	0	0	 	0	0	 	0	0	 	158	36.07	 	0	0	 	0	0	 	0	0	 	0	0	 	38	8.68	 	1	0.23	 	0	0	 	0	0	 	0	0	 	39	8.9	 	3	0.68	 	0	0	 	0	0	 	0	0	 	3	0.68	 	2	0.46	 	0	0	 	0	0	 	0	0	 	2	0.46	 	4	0.91	 	0	0	 	0	0	 	0	0	 	4	0.91	 	1	0.23	 	0	0	 	0	0	 	1	0.23	 	209	47.72	 	2	0.46	 	0	0	 	0	0	 	0	0	 	211	48.17	 	0	0	 	0	0	 	0	0	 	0	0	 	438	96.48	 	16	3.52	 	454	0.56
Eudunda		                                    	5	0.65	 	0	0	 	0	0	 	5	0.65	 	3	0.39	 	3	0.39	 	0	0	 	6	0.77	 	3	0.39	 	2	0.26	 	0	0	 	5	0.65	 	7	0.9	 	0	0	 	0	0	 	7	0.9	 	126	16.26	 	6	0.77	 	0	0	 	0	0	 	0	0	 	132	17.03	 	4	0.52	 	0	0	 	0	0	 	4	0.52	 	48	6.19	 	13	1.68	 	0	0	 	0	0	 	0	0	 	61	7.87	 	3	0.39	 	0	0	 	0	0	 	0	0	 	3	0.39	 	36	4.65	 	8	1.03	 	0	0	 	0	0	 	44	5.68	 	1	0.13	 	0	0	 	0	0	 	0	0	 	1	0.13	 	1	0.13	 	1	0.13	 	0	0	 	2	0.26	 	489	63.1	 	12	1.55	 	2	0.26	 	2	0.26	 	0	0	 	505	65.16	 	0	0	 	0	0	 	0	0	 	0	0	 	775	95.44	 	37	4.56	 	812	0.99
Evanston		                                   	4	0.43	 	1	0.11	 	0	0	 	5	0.54	 	13	1.41	 	1	0.11	 	0	0	 	14	1.52	 	2	0.22	 	0	0	 	0	0	 	2	0.22	 	8	0.87	 	3	0.32	 	0	0	 	11	1.19	 	391	42.32	 	9	0.97	 	0	0	 	1	0.11	 	0	0	 	401	43.4	 	6	0.65	 	1	0.11	 	0	0	 	7	0.76	 	79	8.55	 	13	1.41	 	1	0.11	 	0	0	 	0	0	 	93	10.06	 	6	0.65	 	1	0.11	 	0	0	 	0	0	 	7	0.76	 	16	1.73	 	0	0	 	0	0	 	0	0	 	16	1.73	 	2	0.22	 	0	0	 	0	0	 	0	0	 	2	0.22	 	3	0.32	 	0	0	 	0	0	 	3	0.32	 	361	39.07	 	1	0.11	 	0	0	 	1	0.11	 	0	0	 	363	39.29	 	0	0	 	0	0	 	0	0	 	0	0	 	924	96.75	 	31	3.25	 	955	1.17
Evanston Gardens		                           	4	0.35	 	2	0.18	 	0	0	 	6	0.53	 	10	0.88	 	2	0.18	 	0	0	 	12	1.05	 	3	0.26	 	0	0	 	0	0	 	3	0.26	 	10	0.88	 	4	0.35	 	0	0	 	14	1.23	 	438	38.49	 	7	0.62	 	0	0	 	2	0.18	 	0	0	 	447	39.28	 	6	0.53	 	0	0	 	0	0	 	6	0.53	 	133	11.69	 	13	1.14	 	0	0	 	0	0	 	0	0	 	146	12.83	 	15	1.32	 	7	0.62	 	0	0	 	0	0	 	22	1.93	 	22	1.93	 	0	0	 	0	0	 	1	0.09	 	23	2.02	 	13	1.14	 	0	0	 	0	0	 	0	0	 	13	1.14	 	3	0.26	 	0	0	 	0	0	 	3	0.26	 	432	37.96	 	9	0.79	 	0	0	 	1	0.09	 	0	0	 	442	38.84	 	1	0.09	 	0	0	 	0	0	 	1	0.09	 	1138	96.44	 	42	3.56	 	1180	1.45
Forreston		                                  	0	0	 	1	0.49	 	0	0	 	1	0.49	 	4	1.97	 	0	0	 	0	0	 	4	1.97	 	1	0.49	 	1	0.49	 	0	0	 	2	0.99	 	1	0.49	 	0	0	 	0	0	 	1	0.49	 	32	15.76	 	2	0.99	 	0	0	 	0	0	 	0	0	 	34	16.75	 	0	0	 	0	0	 	0	0	 	0	0	 	21	10.34	 	8	3.94	 	0	0	 	0	0	 	0	0	 	29	14.29	 	4	1.97	 	2	0.99	 	0	0	 	0	0	 	6	2.96	 	2	0.99	 	0	0	 	0	0	 	0	0	 	2	0.99	 	1	0.49	 	0	0	 	0	0	 	0	0	 	1	0.49	 	1	0.49	 	0	0	 	0	0	 	1	0.49	 	117	57.64	 	5	2.46	 	0	0	 	0	0	 	0	0	 	122	60.1	 	0	0	 	0	0	 	0	0	 	0	0	 	203	98.54	 	3	1.46	 	206	0.25
Freeling		                                   	3	0.36	 	0	0	 	0	0	 	3	0.36	 	16	1.91	 	3	0.36	 	0	0	 	19	2.26	 	6	0.72	 	0	0	 	0	0	 	6	0.72	 	7	0.83	 	4	0.48	 	0	0	 	11	1.31	 	228	27.18	 	12	1.43	 	0	0	 	0	0	 	0	0	 	240	28.61	 	1	0.12	 	1	0.12	 	0	0	 	2	0.24	 	65	7.75	 	12	1.43	 	1	0.12	 	1	0.12	 	0	0	 	79	9.42	 	4	0.48	 	1	0.12	 	1	0.12	 	0	0	 	6	0.72	 	14	1.67	 	4	0.48	 	0	0	 	0	0	 	18	2.15	 	7	0.83	 	0	0	 	0	0	 	0	0	 	7	0.83	 	3	0.36	 	1	0.12	 	0	0	 	4	0.48	 	436	51.97	 	5	0.6	 	2	0.24	 	0	0	 	0	0	 	443	52.8	 	0	0	 	1	0.12	 	0	0	 	1	0.12	 	839	96.99	 	26	3.01	 	865	1.06
Gawler		                                     	5	0.36	 	3	0.22	 	0	0	 	8	0.58	 	23	1.66	 	6	0.43	 	1	0.07	 	30	2.17	 	4	0.29	 	1	0.07	 	0	0	 	5	0.36	 	21	1.52	 	1	0.07	 	0	0	 	22	1.59	 	389	28.09	 	13	0.94	 	0	0	 	2	0.14	 	3	0.22	 	407	29.39	 	0	0	 	2	0.14	 	0	0	 	2	0.14	 	147	10.61	 	28	2.02	 	0	0	 	1	0.07	 	0	0	 	176	12.71	 	4	0.29	 	1	0.07	 	0	0	 	0	0	 	5	0.36	 	15	1.08	 	2	0.14	 	0	0	 	0	0	 	17	1.23	 	9	0.65	 	0	0	 	0	0	 	0	0	 	9	0.65	 	4	0.29	 	1	0.07	 	0	0	 	5	0.36	 	671	48.45	 	26	1.88	 	1	0.07	 	1	0.07	 	0	0	 	699	50.47	 	0	0	 	0	0	 	0	0	 	0	0	 	1385	97.33	 	38	2.67	 	1423	1.74
Gawler East		                                	1	0.07	 	0	0	 	0	0	 	1	0.07	 	9	0.6	 	5	0.33	 	0	0	 	14	0.93	 	3	0.2	 	0	0	 	0	0	 	3	0.2	 	18	1.19	 	2	0.13	 	0	0	 	20	1.32	 	468	30.95	 	15	0.99	 	0	0	 	1	0.07	 	1	0.07	 	485	32.08	 	0	0	 	0	0	 	0	0	 	0	0	 	123	8.13	 	32	2.12	 	1	0.07	 	0	0	 	1	0.07	 	157	10.38	 	6	0.4	 	2	0.13	 	0	0	 	0	0	 	8	0.53	 	7	0.46	 	0	0	 	0	0	 	0	0	 	7	0.46	 	5	0.33	 	1	0.07	 	2	0.13	 	0	0	 	8	0.53	 	4	0.26	 	1	0.07	 	0	0	 	5	0.33	 	784	51.85	 	18	1.19	 	0	0	 	2	0.13	 	0	0	 	804	53.17	 	0	0	 	0	0	 	0	0	 	0	0	 	1512	99.02	 	15	0.98	 	1527	1.87
Gawler River		                               	0	0	 	1	0.36	 	0	0	 	1	0.36	 	5	1.79	 	1	0.36	 	0	0	 	6	2.15	 	0	0	 	0	0	 	0	0	 	0	0	 	5	1.79	 	0	0	 	0	0	 	5	1.79	 	66	23.66	 	2	0.72	 	0	0	 	0	0	 	2	0.72	 	70	25.09	 	1	0.36	 	0	0	 	0	0	 	1	0.36	 	19	6.81	 	2	0.72	 	0	0	 	0	0	 	2	0.72	 	23	8.24	 	2	0.72	 	0	0	 	0	0	 	0	0	 	2	0.72	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.36	 	0	0	 	0	0	 	0	0	 	1	0.36	 	0	0	 	0	0	 	0	0	 	0	0	 	164	58.78	 	6	2.15	 	0	0	 	0	0	 	0	0	 	170	60.93	 	0	0	 	0	0	 	0	0	 	0	0	 	279	97.89	 	6	2.11	 	285	0.35
Gawler South		                               	6	0.25	 	3	0.13	 	0	0	 	9	0.38	 	22	0.92	 	11	0.46	 	0	0	 	33	1.38	 	2	0.08	 	1	0.04	 	0	0	 	3	0.13	 	17	0.71	 	1	0.04	 	0	0	 	18	0.75	 	880	36.87	 	19	0.8	 	0	0	 	1	0.04	 	7	0.29	 	907	38	 	4	0.17	 	0	0	 	0	0	 	4	0.17	 	241	10.1	 	36	1.51	 	0	0	 	1	0.04	 	1	0.04	 	279	11.69	 	16	0.67	 	5	0.21	 	1	0.04	 	0	0	 	22	0.92	 	18	0.75	 	1	0.04	 	0	0	 	1	0.04	 	20	0.84	 	11	0.46	 	1	0.04	 	1	0.04	 	0	0	 	13	0.54	 	10	0.42	 	3	0.13	 	0	0	 	13	0.54	 	1042	43.65	 	22	0.92	 	0	0	 	1	0.04	 	1	0.04	 	1066	44.66	 	0	0	 	0	0	 	0	0	 	0	0	 	2387	97.47	 	62	2.53	 	2449	3
Gawler West		                                	4	0.3	 	0	0	 	0	0	 	4	0.3	 	13	0.99	 	3	0.23	 	0	0	 	16	1.21	 	4	0.3	 	1	0.08	 	0	0	 	5	0.38	 	15	1.14	 	1	0.08	 	0	0	 	16	1.21	 	541	41.08	 	5	0.38	 	0	0	 	1	0.08	 	1	0.08	 	548	41.61	 	6	0.46	 	0	0	 	0	0	 	6	0.46	 	101	7.67	 	10	0.76	 	1	0.08	 	0	0	 	0	0	 	112	8.5	 	5	0.38	 	1	0.08	 	0	0	 	0	0	 	6	0.46	 	21	1.59	 	1	0.08	 	0	0	 	0	0	 	22	1.67	 	17	1.29	 	3	0.23	 	1	0.08	 	0	0	 	21	1.59	 	3	0.23	 	1	0.08	 	0	0	 	4	0.3	 	544	41.31	 	12	0.91	 	1	0.08	 	0	0	 	0	0	 	557	42.29	 	0	0	 	0	0	 	0	0	 	0	0	 	1317	96.84	 	43	3.16	 	1360	1.67
Glossop		                                    	3	0.59	 	0	0	 	0	0	 	3	0.59	 	13	2.55	 	0	0	 	0	0	 	13	2.55	 	7	1.37	 	1	0.2	 	0	0	 	8	1.57	 	7	1.37	 	1	0.2	 	0	0	 	8	1.57	 	139	27.25	 	2	0.39	 	0	0	 	0	0	 	1	0.2	 	142	27.84	 	3	0.59	 	0	0	 	0	0	 	3	0.59	 	47	9.22	 	3	0.59	 	0	0	 	0	0	 	0	0	 	50	9.8	 	0	0	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	16	3.14	 	0	0	 	0	0	 	0	0	 	16	3.14	 	6	1.18	 	0	0	 	0	0	 	0	0	 	6	1.18	 	0	0	 	0	0	 	0	0	 	0	0	 	252	49.41	 	7	1.37	 	1	0.2	 	0	0	 	0	0	 	260	50.98	 	0	0	 	0	0	 	0	0	 	0	0	 	510	95.15	 	26	4.85	 	536	0.66
Greenock		                                   	1	0.16	 	1	0.16	 	0	0	 	2	0.32	 	15	2.43	 	3	0.49	 	0	0	 	18	2.91	 	3	0.49	 	0	0	 	0	0	 	3	0.49	 	6	0.97	 	2	0.32	 	0	0	 	8	1.29	 	128	20.71	 	7	1.13	 	0	0	 	0	0	 	1	0.16	 	136	22.01	 	1	0.16	 	0	0	 	0	0	 	1	0.16	 	53	8.58	 	15	2.43	 	0	0	 	0	0	 	0	0	 	68	11	 	3	0.49	 	0	0	 	0	0	 	0	0	 	3	0.49	 	6	0.97	 	1	0.16	 	0	0	 	0	0	 	7	1.13	 	1	0.16	 	0	0	 	0	0	 	0	0	 	1	0.16	 	3	0.49	 	0	0	 	0	0	 	3	0.49	 	359	58.09	 	9	1.46	 	0	0	 	0	0	 	0	0	 	368	59.55	 	0	0	 	0	0	 	0	0	 	0	0	 	618	97.17	 	18	2.83	 	636	0.78
Gumeracha		                                  	2	0.39	 	0	0	 	0	0	 	2	0.39	 	7	1.38	 	1	0.2	 	1	0.2	 	9	1.77	 	4	0.79	 	0	0	 	0	0	 	4	0.79	 	3	0.59	 	4	0.79	 	0	0	 	7	1.38	 	96	18.86	 	4	0.79	 	0	0	 	0	0	 	0	0	 	100	19.65	 	0	0	 	0	0	 	0	0	 	0	0	 	52	10.22	 	14	2.75	 	0	0	 	0	0	 	0	0	 	66	12.97	 	4	0.79	 	0	0	 	0	0	 	0	0	 	4	0.79	 	5	0.98	 	0	0	 	0	0	 	0	0	 	5	0.98	 	2	0.39	 	0	0	 	0	0	 	0	0	 	2	0.39	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	294	57.76	 	14	2.75	 	0	0	 	1	0.2	 	0	0	 	309	60.71	 	0	0	 	0	0	 	0	0	 	0	0	 	509	97.14	 	15	2.86	 	524	0.64
Hamley Bridge		                              	2	0.38	 	1	0.19	 	0	0	 	3	0.57	 	9	1.71	 	0	0	 	0	0	 	9	1.71	 	3	0.57	 	0	0	 	0	0	 	3	0.57	 	0	0	 	4	0.76	 	0	0	 	4	0.76	 	132	25.05	 	4	0.76	 	0	0	 	0	0	 	1	0.19	 	137	26	 	0	0	 	0	0	 	0	0	 	0	0	 	56	10.63	 	9	1.71	 	0	0	 	0	0	 	0	0	 	65	12.33	 	6	1.14	 	2	0.38	 	0	0	 	0	0	 	8	1.52	 	4	0.76	 	1	0.19	 	0	0	 	0	0	 	5	0.95	 	4	0.76	 	0	0	 	1	0.19	 	0	0	 	5	0.95	 	3	0.57	 	1	0.19	 	0	0	 	4	0.76	 	272	51.61	 	11	2.09	 	0	0	 	1	0.19	 	0	0	 	284	53.89	 	0	0	 	0	0	 	0	0	 	0	0	 	527	97.41	 	14	2.59	 	541	0.66
Jerusalem		                                  	1	0.51	 	1	0.51	 	0	0	 	2	1.02	 	0	0	 	1	0.51	 	0	0	 	1	0.51	 	3	1.53	 	0	0	 	0	0	 	3	1.53	 	0	0	 	0	0	 	0	0	 	0	0	 	97	49.49	 	1	0.51	 	0	0	 	0	0	 	0	0	 	98	50	 	0	0	 	0	0	 	0	0	 	0	0	 	11	5.61	 	2	1.02	 	0	0	 	0	0	 	0	0	 	13	6.63	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.02	 	0	0	 	0	0	 	0	0	 	2	1.02	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	77	39.29	 	0	0	 	0	0	 	0	0	 	0	0	 	77	39.29	 	0	0	 	0	0	 	0	0	 	0	0	 	196	98.49	 	3	1.51	 	199	0.24
Kadina		                                     	2	0.11	 	1	0.05	 	0	0	 	3	0.16	 	16	0.85	 	4	0.21	 	0	0	 	20	1.06	 	8	0.42	 	2	0.11	 	0	0	 	10	0.53	 	28	1.48	 	0	0	 	0	0	 	28	1.48	 	538	28.42	 	14	0.74	 	0	0	 	1	0.05	 	2	0.11	 	555	29.32	 	12	0.63	 	0	0	 	0	0	 	12	0.63	 	115	6.08	 	10	0.53	 	4	0.21	 	0	0	 	1	0.05	 	130	6.87	 	6	0.32	 	2	0.11	 	0	0	 	0	0	 	8	0.42	 	13	0.69	 	0	0	 	0	0	 	0	0	 	13	0.69	 	11	0.58	 	1	0.05	 	0	0	 	0	0	 	12	0.63	 	7	0.37	 	1	0.05	 	0	0	 	8	0.42	 	1071	56.58	 	20	1.06	 	2	0.11	 	1	0.05	 	0	0	 	1094	57.79	 	0	0	 	0	0	 	0	0	 	0	0	 	1893	98.03	 	38	1.97	 	1931	2.37
Kapunda		                                    	1	0.06	 	1	0.06	 	0	0	 	2	0.12	 	34	2	 	7	0.41	 	1	0.06	 	42	2.47	 	11	0.65	 	3	0.18	 	0	0	 	14	0.82	 	13	0.77	 	3	0.18	 	0	0	 	16	0.94	 	484	28.49	 	11	0.65	 	0	0	 	0	0	 	1	0.06	 	496	29.19	 	6	0.35	 	0	0	 	0	0	 	6	0.35	 	140	8.24	 	22	1.29	 	2	0.12	 	0	0	 	0	0	 	164	9.65	 	7	0.41	 	6	0.35	 	0	0	 	0	0	 	13	0.77	 	16	0.94	 	0	0	 	0	0	 	0	0	 	16	0.94	 	7	0.41	 	2	0.12	 	0	0	 	0	0	 	9	0.53	 	4	0.24	 	1	0.06	 	0	0	 	5	0.29	 	896	52.74	 	18	1.06	 	0	0	 	0	0	 	2	0.12	 	916	53.91	 	0	0	 	0	0	 	0	0	 	0	0	 	1699	97.09	 	51	2.91	 	1750	2.14
Kersbrook		                                  	1	0.16	 	0	0	 	0	0	 	1	0.16	 	8	1.25	 	5	0.78	 	0	0	 	13	2.03	 	2	0.31	 	1	0.16	 	0	0	 	3	0.47	 	4	0.63	 	0	0	 	0	0	 	4	0.63	 	116	18.15	 	9	1.41	 	0	0	 	0	0	 	1	0.16	 	126	19.72	 	0	0	 	0	0	 	0	0	 	0	0	 	39	6.1	 	19	2.97	 	1	0.16	 	0	0	 	0	0	 	59	9.23	 	6	0.94	 	3	0.47	 	0	0	 	0	0	 	9	1.41	 	5	0.78	 	1	0.16	 	0	0	 	0	0	 	6	0.94	 	6	0.94	 	0	0	 	2	0.31	 	0	0	 	8	1.25	 	2	0.31	 	0	0	 	0	0	 	2	0.31	 	397	62.13	 	9	1.41	 	0	0	 	2	0.31	 	0	0	 	408	63.85	 	0	0	 	0	0	 	0	0	 	0	0	 	639	98.31	 	11	1.69	 	650	0.8
Kingston-On-Murray		                         	0	0	 	0	0	 	0	0	 	0	0	 	4	2.37	 	0	0	 	0	0	 	4	2.37	 	5	2.96	 	0	0	 	0	0	 	5	2.96	 	0	0	 	6	3.55	 	0	0	 	6	3.55	 	26	15.38	 	3	1.78	 	0	0	 	0	0	 	0	0	 	29	17.16	 	0	0	 	0	0	 	0	0	 	0	0	 	20	11.83	 	3	1.78	 	0	0	 	0	0	 	0	0	 	23	13.61	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.59	 	0	0	 	0	0	 	0	0	 	1	0.59	 	2	1.18	 	0	0	 	0	0	 	0	0	 	2	1.18	 	4	2.37	 	0	0	 	0	0	 	4	2.37	 	93	55.03	 	2	1.18	 	0	0	 	0	0	 	0	0	 	95	56.21	 	0	0	 	0	0	 	0	0	 	0	0	 	169	96.02	 	7	3.98	 	176	0.22
Loveday		                                    	0	0	 	0	0	 	0	0	 	0	0	 	5	3.11	 	0	0	 	0	0	 	5	3.11	 	3	1.86	 	1	0.62	 	0	0	 	4	2.48	 	0	0	 	0	0	 	0	0	 	0	0	 	37	22.98	 	0	0	 	0	0	 	0	0	 	1	0.62	 	38	23.6	 	1	0.62	 	0	0	 	0	0	 	1	0.62	 	10	6.21	 	0	0	 	0	0	 	0	0	 	0	0	 	10	6.21	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	8	4.97	 	0	0	 	0	0	 	0	0	 	8	4.97	 	2	1.24	 	0	0	 	0	0	 	0	0	 	2	1.24	 	2	1.24	 	2	1.24	 	0	0	 	4	2.48	 	88	54.66	 	1	0.62	 	0	0	 	0	0	 	0	0	 	89	55.28	 	0	0	 	0	0	 	0	0	 	0	0	 	161	95.27	 	8	4.73	 	169	0.21
Loxton		                                     	11	0.38	 	3	0.1	 	0	0	 	14	0.48	 	36	1.23	 	7	0.24	 	0	0	 	43	1.47	 	18	0.61	 	3	0.1	 	0	0	 	21	0.72	 	26	0.89	 	14	0.48	 	0	0	 	40	1.37	 	562	19.2	 	26	0.89	 	2	0.07	 	1	0.03	 	2	0.07	 	593	20.26	 	7	0.24	 	0	0	 	0	0	 	7	0.24	 	244	8.34	 	35	1.2	 	1	0.03	 	2	0.07	 	0	0	 	282	9.63	 	14	0.48	 	1	0.03	 	0	0	 	0	0	 	15	0.51	 	119	4.07	 	7	0.24	 	0	0	 	1	0.03	 	127	4.34	 	10	0.34	 	2	0.07	 	0	0	 	0	0	 	12	0.41	 	33	1.13	 	4	0.14	 	1	0.03	 	38	1.3	 	1703	58.18	 	28	0.96	 	1	0.03	 	1	0.03	 	0	0	 	1733	59.21	 	1	0.03	 	1	0.03	 	0	0	 	2	0.07	 	2927	97.11	 	87	2.89	 	3014	3.69
Loxton North		                               	5	1.07	 	0	0	 	0	0	 	5	1.07	 	4	0.86	 	0	0	 	0	0	 	4	0.86	 	2	0.43	 	0	0	 	0	0	 	2	0.43	 	4	0.86	 	1	0.21	 	0	0	 	5	1.07	 	82	17.6	 	3	0.64	 	0	0	 	0	0	 	0	0	 	85	18.24	 	2	0.43	 	0	0	 	0	0	 	2	0.43	 	56	12.02	 	6	1.29	 	0	0	 	0	0	 	0	0	 	62	13.3	 	1	0.21	 	0	0	 	0	0	 	0	0	 	1	0.21	 	9	1.93	 	1	0.21	 	0	0	 	0	0	 	10	2.15	 	3	0.64	 	2	0.43	 	0	0	 	0	0	 	5	1.07	 	6	1.29	 	1	0.21	 	0	0	 	7	1.5	 	276	59.23	 	1	0.21	 	0	0	 	0	0	 	0	0	 	277	59.44	 	1	0.21	 	0	0	 	0	0	 	1	0.21	 	466	98.11	 	9	1.89	 	475	0.58
Lyndoch		                                    	2	0.2	 	1	0.1	 	0	0	 	3	0.3	 	12	1.19	 	9	0.89	 	0	0	 	21	2.08	 	3	0.3	 	0	0	 	0	0	 	3	0.3	 	7	0.69	 	0	0	 	0	0	 	7	0.69	 	273	26.98	 	15	1.48	 	0	0	 	0	0	 	2	0.2	 	290	28.66	 	2	0.2	 	0	0	 	0	0	 	2	0.2	 	83	8.2	 	17	1.68	 	1	0.1	 	2	0.2	 	0	0	 	103	10.18	 	5	0.49	 	2	0.2	 	1	0.1	 	1	0.1	 	9	0.89	 	12	1.19	 	0	0	 	0	0	 	0	0	 	12	1.19	 	4	0.4	 	2	0.2	 	1	0.1	 	0	0	 	7	0.69	 	1	0.1	 	0	0	 	0	0	 	1	0.1	 	531	52.47	 	19	1.88	 	0	0	 	2	0.2	 	0	0	 	552	54.55	 	2	0.2	 	0	0	 	0	0	 	2	0.2	 	1012	97.12	 	30	2.88	 	1042	1.28
Lyrup		                                      	4	1.89	 	0	0	 	0	0	 	4	1.89	 	2	0.94	 	1	0.47	 	0	0	 	3	1.42	 	5	2.36	 	1	0.47	 	0	0	 	6	2.83	 	1	0.47	 	3	1.42	 	0	0	 	4	1.89	 	38	17.92	 	1	0.47	 	0	0	 	0	0	 	0	0	 	39	18.4	 	1	0.47	 	0	0	 	0	0	 	1	0.47	 	20	9.43	 	2	0.94	 	0	0	 	0	0	 	0	0	 	22	10.38	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	13	6.13	 	2	0.94	 	0	0	 	0	0	 	15	7.08	 	1	0.47	 	1	0.47	 	0	0	 	0	0	 	2	0.94	 	2	0.94	 	0	0	 	0	0	 	2	0.94	 	114	53.77	 	0	0	 	0	0	 	0	0	 	0	0	 	114	53.77	 	0	0	 	0	0	 	0	0	 	0	0	 	212	98.6	 	3	1.4	 	215	0.26
Maitland		                                   	1	0.1	 	0	0	 	1	0.1	 	2	0.21	 	7	0.72	 	0	0	 	0	0	 	7	0.72	 	8	0.82	 	3	0.31	 	0	0	 	11	1.13	 	8	0.82	 	5	0.51	 	0	0	 	13	1.33	 	147	15.09	 	4	0.41	 	0	0	 	0	0	 	0	0	 	151	15.5	 	0	0	 	0	0	 	2	0.21	 	2	0.21	 	47	4.83	 	7	0.72	 	0	0	 	1	0.1	 	0	0	 	55	5.65	 	1	0.1	 	1	0.1	 	0	0	 	0	0	 	2	0.21	 	18	1.85	 	3	0.31	 	0	0	 	0	0	 	21	2.16	 	6	0.62	 	0	0	 	0	0	 	0	0	 	6	0.62	 	5	0.51	 	1	0.1	 	0	0	 	6	0.62	 	668	68.58	 	10	1.03	 	0	0	 	20	2.05	 	0	0	 	698	71.66	 	0	0	 	0	0	 	0	0	 	0	0	 	974	98.38	 	16	1.62	 	990	1.21
