	   		 A Pensioner and Citizen Initiated Referendum Alliance												 B Janet Powell Independents' Network																		 C Australians Against Further Immigration												 D Natural Law Party															 E Call to Australia (Fred Nile) Group												 F Democratic Labor Party (DLP) of Australia																					 G Liberal/National Party																								 H Republican Party of Australia												 I Australian Labor Party (ALP)																		 J Australian Democrats																								K - Unendorsed Group												 L The Victorian Green Alliance												Ungrouped																																											
    			TICKET VOTES			MCKAY			MCKAY			Group Total			TICKET VOTES			POWELL			HAMEL-GREEN			O'ROURKE			LEVY			Group Total			TICKET VOTES			MCCORMACK			SPENCER			Group Total			TICKET VOTES			GRIFFITH			SCURFIELD			MASON			Group Total			TICKET VOTES			COOK			GRAHAM			Group Total			TICKET VOTES			MULHOLLAND			ROWE			CREA			DODD			CODY			Group Total			TICKET VOTES			# SHORT			# MCGAURAN			# TROETH			TCHEN			CURTIS			WALL			Group Total			TICKET VOTES			BUCKLEY			GIDLEY			Group Total			TICKET VOTES			# EVANS			# CARR			# ZAKHAROV			MCKENZIE			Group Total			TICKET VOTES			WOOD			KAYAK			WHITE			PINNIGER			CASBOLT			STEAR			Group Total			TICKET VOTES			TOSCANO			ROPER			Group Total			TICKET VOTES			DAVIDSON			ASQUINI			Group Total			MOFFATT			BANJANIN			HARDY			BELL			ROTARU			FLORIN			GOOD			ISHERWOOD			PETHERBRIDGE			PAVLEKOVICH-SMITH			FAZAL			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Neil			Alistair									Janet			Michael			Anne			Laurie									Denis			Robyn Marion									Steve			Lorna			Ngaire									Ken			Murray									John			Michael			Pat			Christine			Matthew									Jim			Julian John			Judith			Tsebin			Ian Ronald			Bill									Brian			Brendan Frederick									Gareth			Kim			Olive			David									Robert			Maria			Marj			John			Diane			Kathryn									Joe			Stephen									Francesca			Loretta						Gordon			Toma			Frank			Laurie			Alex			Steve			Michael			Noelene			Tim			Ivan			Abdul Khaliq													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Knoxfield North		                            	4	0.41	 	0	0	 	1	0.1	 	5	0.51	 	4	0.41	 	2	0.21	 	0	0	 	0	0	 	0	0	 	6	0.62	 	2	0.21	 	0	0	 	0	0	 	2	0.21	 	6	0.62	 	1	0.1	 	0	0	 	0	0	 	7	0.72	 	7	0.72	 	1	0.1	 	0	0	 	8	0.82	 	7	0.72	 	1	0.1	 	0	0	 	0	0	 	1	0.1	 	0	0	 	9	0.93	 	451	46.45	 	7	0.72	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	458	47.17	 	0	0	 	0	0	 	0	0	 	0	0	 	406	41.81	 	10	1.03	 	0	0	 	0	0	 	0	0	 	416	42.84	 	41	4.22	 	4	0.41	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	45	4.63	 	0	0	 	0	0	 	0	0	 	0	0	 	12	1.24	 	0	0	 	0	0	 	12	1.24	 	1	0.1	 	2	0.21	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.31	 	971	98.88	 	11	1.12	 	982	1.28
Knox Gardens		                               	19	0.62	 	0	0	 	0	0	 	19	0.62	 	7	0.23	 	5	0.16	 	0	0	 	0	0	 	0	0	 	12	0.39	 	11	0.36	 	2	0.07	 	0	0	 	13	0.43	 	2	0.07	 	1	0.03	 	0	0	 	0	0	 	3	0.1	 	28	0.92	 	4	0.13	 	0	0	 	32	1.05	 	30	0.99	 	3	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	33	1.08	 	1536	50.49	 	34	1.12	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1570	51.61	 	3	0.1	 	0	0	 	0	0	 	3	0.1	 	1199	39.41	 	39	1.28	 	4	0.13	 	0	0	 	1	0.03	 	1243	40.86	 	82	2.7	 	9	0.3	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	91	2.99	 	0	0	 	0	0	 	1	0.03	 	1	0.03	 	17	0.56	 	3	0.1	 	0	0	 	20	0.66	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.07	 	2	0.07	 	3042	97.72	 	71	2.28	 	3113	4.05
Lysterfield		                                	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.41	 	1	0.2	 	0	0	 	3	0.61	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.61	 	0	0	 	0	0	 	3	0.61	 	3	0.61	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.61	 	280	57.26	 	3	0.61	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	283	57.87	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	161	32.92	 	2	0.41	 	0	0	 	0	0	 	0	0	 	163	33.33	 	24	4.91	 	3	0.61	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	27	5.52	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.61	 	1	0.2	 	0	0	 	4	0.82	 	0	0	 	1	0.2	 	1	0.2	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.41	 	489	96.83	 	16	3.17	 	505	0.66
Morack		                                     	7	0.27	 	0	0	 	0	0	 	7	0.27	 	5	0.19	 	0	0	 	0	0	 	1	0.04	 	0	0	 	6	0.23	 	16	0.61	 	6	0.23	 	0	0	 	22	0.84	 	13	0.5	 	1	0.04	 	0	0	 	0	0	 	14	0.54	 	24	0.92	 	3	0.12	 	0	0	 	27	1.04	 	10	0.38	 	3	0.12	 	0	0	 	0	0	 	0	0	 	1	0.04	 	14	0.54	 	1387	53.18	 	53	2.03	 	0	0	 	0	0	 	1	0.04	 	1	0.04	 	0	0	 	1442	55.29	 	0	0	 	0	0	 	0	0	 	0	0	 	884	33.9	 	37	1.42	 	1	0.04	 	2	0.08	 	0	0	 	924	35.43	 	102	3.91	 	17	0.65	 	0	0	 	0	0	 	1	0.04	 	0	0	 	0	0	 	120	4.6	 	0	0	 	0	0	 	0	0	 	0	0	 	21	0.81	 	3	0.12	 	0	0	 	24	0.92	 	0	0	 	2	0.08	 	5	0.19	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.04	 	8	0.31	 	2608	98.23	 	47	1.77	 	2655	3.45
Mountain Gate		                              	17	0.43	 	2	0.05	 	0	0	 	19	0.48	 	56	1.41	 	7	0.18	 	0	0	 	0	0	 	0	0	 	63	1.59	 	10	0.25	 	3	0.08	 	0	0	 	13	0.33	 	12	0.3	 	0	0	 	0	0	 	0	0	 	12	0.3	 	30	0.76	 	9	0.23	 	0	0	 	39	0.98	 	40	1.01	 	4	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	44	1.11	 	1610	40.56	 	45	1.13	 	0	0	 	0	0	 	1	0.03	 	0	0	 	0	0	 	1656	41.72	 	7	0.18	 	1	0.03	 	0	0	 	8	0.2	 	1842	46.41	 	61	1.54	 	1	0.03	 	1	0.03	 	0	0	 	1905	48	 	162	4.08	 	14	0.35	 	1	0.03	 	0	0	 	0	0	 	0	0	 	0	0	 	177	4.46	 	0	0	 	0	0	 	0	0	 	0	0	 	20	0.5	 	6	0.15	 	0	0	 	26	0.66	 	0	0	 	0	0	 	5	0.13	 	1	0.03	 	0	0	 	0	0	 	0	0	 	1	0.03	 	0	0	 	0	0	 	0	0	 	7	0.18	 	3969	97.88	 	86	2.12	 	4055	5.27
Park Ridge		                                 	1	0.04	 	1	0.04	 	0	0	 	2	0.08	 	8	0.33	 	4	0.17	 	0	0	 	0	0	 	0	0	 	12	0.5	 	10	0.42	 	4	0.17	 	1	0.04	 	15	0.63	 	8	0.33	 	1	0.04	 	0	0	 	0	0	 	9	0.38	 	22	0.92	 	6	0.25	 	1	0.04	 	29	1.21	 	19	0.79	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	19	0.79	 	1036	43.17	 	21	0.88	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1057	44.04	 	3	0.13	 	0	0	 	0	0	 	3	0.13	 	1112	46.33	 	26	1.08	 	0	0	 	1	0.04	 	0	0	 	1139	47.46	 	76	3.17	 	10	0.42	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	86	3.58	 	0	0	 	0	0	 	0	0	 	0	0	 	15	0.63	 	3	0.13	 	0	0	 	18	0.75	 	0	0	 	2	0.08	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	9	0.38	 	11	0.46	 	2400	98.08	 	47	1.92	 	2447	3.18
Rowville		                                   	12	0.27	 	1	0.02	 	1	0.02	 	14	0.31	 	41	0.92	 	8	0.18	 	0	0	 	0	0	 	1	0.02	 	50	1.12	 	35	0.79	 	4	0.09	 	0	0	 	39	0.88	 	10	0.22	 	3	0.07	 	0	0	 	0	0	 	13	0.29	 	33	0.74	 	15	0.34	 	0	0	 	48	1.08	 	34	0.76	 	4	0.09	 	0	0	 	0	0	 	0	0	 	0	0	 	38	0.85	 	2195	49.3	 	46	1.03	 	0	0	 	2	0.04	 	2	0.04	 	0	0	 	1	0.02	 	2246	50.45	 	2	0.04	 	1	0.02	 	0	0	 	3	0.07	 	1777	39.91	 	54	1.21	 	0	0	 	1	0.02	 	3	0.07	 	1835	41.22	 	124	2.79	 	8	0.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	132	2.96	 	0	0	 	0	0	 	0	0	 	0	0	 	24	0.54	 	0	0	 	0	0	 	24	0.54	 	1	0.02	 	1	0.02	 	5	0.11	 	1	0.02	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.04	 	10	0.22	 	4452	97.65	 	107	2.35	 	4559	5.93
Rowville East		                              	10	0.35	 	1	0.04	 	0	0	 	11	0.39	 	36	1.28	 	4	0.14	 	0	0	 	0	0	 	0	0	 	40	1.42	 	18	0.64	 	0	0	 	0	0	 	18	0.64	 	10	0.35	 	0	0	 	0	0	 	0	0	 	10	0.35	 	16	0.57	 	1	0.04	 	0	0	 	17	0.6	 	27	0.96	 	2	0.07	 	0	0	 	0	0	 	1	0.04	 	0	0	 	30	1.06	 	1236	43.81	 	35	1.24	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1271	45.05	 	2	0.07	 	0	0	 	0	0	 	2	0.07	 	1326	47	 	34	1.21	 	1	0.04	 	0	0	 	0	0	 	1361	48.25	 	45	1.6	 	2	0.07	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	47	1.67	 	0	0	 	0	0	 	0	0	 	0	0	 	10	0.35	 	3	0.11	 	0	0	 	13	0.46	 	0	0	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.04	 	2821	97.65	 	68	2.35	 	2889	3.76
Scoresby		                                   	8	0.38	 	1	0.05	 	0	0	 	9	0.42	 	12	0.57	 	3	0.14	 	0	0	 	0	0	 	0	0	 	15	0.71	 	13	0.61	 	2	0.09	 	0	0	 	15	0.71	 	8	0.38	 	1	0.05	 	0	0	 	1	0.05	 	10	0.47	 	21	0.99	 	3	0.14	 	0	0	 	24	1.13	 	29	1.37	 	7	0.33	 	1	0.05	 	0	0	 	0	0	 	0	0	 	37	1.74	 	912	42.98	 	22	1.04	 	3	0.14	 	1	0.05	 	0	0	 	1	0.05	 	0	0	 	939	44.25	 	4	0.19	 	0	0	 	0	0	 	4	0.19	 	906	42.7	 	39	1.84	 	2	0.09	 	0	0	 	1	0.05	 	948	44.67	 	100	4.71	 	8	0.38	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	108	5.09	 	0	0	 	0	0	 	0	0	 	0	0	 	8	0.38	 	4	0.19	 	0	0	 	12	0.57	 	0	0	 	0	0	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.05	 	2122	97.7	 	50	2.3	 	2172	2.82
Scoresby East		                              	3	0.34	 	0	0	 	0	0	 	3	0.34	 	4	0.46	 	2	0.23	 	0	0	 	0	0	 	0	0	 	6	0.68	 	9	1.02	 	2	0.23	 	0	0	 	11	1.25	 	3	0.34	 	3	0.34	 	0	0	 	0	0	 	6	0.68	 	5	0.57	 	0	0	 	0	0	 	5	0.57	 	17	1.93	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	17	1.93	 	371	42.21	 	7	0.8	 	1	0.11	 	0	0	 	0	0	 	0	0	 	0	0	 	379	43.12	 	0	0	 	0	0	 	0	0	 	0	0	 	397	45.16	 	8	0.91	 	0	0	 	1	0.11	 	0	0	 	406	46.19	 	29	3.3	 	5	0.57	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	34	3.87	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.57	 	2	0.23	 	0	0	 	7	0.8	 	0	0	 	5	0.57	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.57	 	879	98.32	 	15	1.68	 	894	1.16
Studfield		                                  	6	0.26	 	1	0.04	 	0	0	 	7	0.3	 	5	0.22	 	2	0.09	 	0	0	 	0	0	 	0	0	 	7	0.3	 	20	0.87	 	3	0.13	 	0	0	 	23	1	 	7	0.3	 	0	0	 	0	0	 	0	0	 	7	0.3	 	17	0.74	 	5	0.22	 	0	0	 	22	0.95	 	26	1.13	 	3	0.13	 	0	0	 	0	0	 	0	0	 	0	0	 	29	1.26	 	1101	47.72	 	27	1.17	 	1	0.04	 	0	0	 	0	0	 	0	0	 	1	0.04	 	1130	48.98	 	2	0.09	 	0	0	 	0	0	 	2	0.09	 	951	41.22	 	26	1.13	 	0	0	 	0	0	 	0	0	 	977	42.35	 	64	2.77	 	15	0.65	 	0	0	 	1	0.04	 	0	0	 	0	0	 	0	0	 	80	3.47	 	0	0	 	0	0	 	0	0	 	0	0	 	19	0.82	 	4	0.17	 	0	0	 	23	1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2307	97.88	 	50	2.12	 	2357	3.06
Studfield East		                             	1	0.07	 	2	0.14	 	1	0.07	 	4	0.28	 	1	0.07	 	2	0.14	 	0	0	 	0	0	 	0	0	 	3	0.21	 	11	0.78	 	2	0.14	 	0	0	 	13	0.93	 	5	0.36	 	0	0	 	0	0	 	0	0	 	5	0.36	 	11	0.78	 	4	0.28	 	0	0	 	15	1.07	 	13	0.93	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	13	0.93	 	566	40.31	 	18	1.28	 	1	0.07	 	1	0.07	 	0	0	 	0	0	 	1	0.07	 	587	41.81	 	1	0.07	 	1	0.07	 	0	0	 	2	0.14	 	653	46.51	 	17	1.21	 	0	0	 	0	0	 	1	0.07	 	671	47.79	 	70	4.99	 	2	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	72	5.13	 	0	0	 	0	0	 	0	0	 	0	0	 	14	1	 	0	0	 	1	0.07	 	15	1.07	 	0	0	 	0	0	 	2	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.14	 	4	0.28	 	1404	97.43	 	37	2.57	 	1441	1.87
Templeton		                                  	7	0.31	 	1	0.04	 	0	0	 	8	0.35	 	1	0.04	 	2	0.09	 	0	0	 	0	0	 	0	0	 	3	0.13	 	7	0.31	 	3	0.13	 	0	0	 	10	0.44	 	5	0.22	 	0	0	 	0	0	 	0	0	 	5	0.22	 	9	0.4	 	2	0.09	 	0	0	 	11	0.49	 	25	1.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	25	1.1	 	1122	49.56	 	22	0.97	 	0	0	 	1	0.04	 	3	0.13	 	0	0	 	0	0	 	1148	50.71	 	2	0.09	 	0	0	 	0	0	 	2	0.09	 	888	39.22	 	29	1.28	 	1	0.04	 	0	0	 	2	0.09	 	920	40.64	 	86	3.8	 	12	0.53	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	98	4.33	 	0	0	 	0	0	 	0	0	 	0	0	 	18	0.8	 	5	0.22	 	0	0	 	23	1.02	 	0	0	 	6	0.27	 	3	0.13	 	0	0	 	0	0	 	0	0	 	1	0.04	 	0	0	 	0	0	 	0	0	 	1	0.04	 	11	0.49	 	2264	98.09	 	44	1.91	 	2308	3
Wantirna		                                   	8	0.38	 	4	0.19	 	0	0	 	12	0.58	 	5	0.24	 	6	0.29	 	0	0	 	0	0	 	0	0	 	11	0.53	 	16	0.77	 	1	0.05	 	0	0	 	17	0.82	 	1	0.05	 	2	0.1	 	0	0	 	0	0	 	3	0.14	 	25	1.2	 	6	0.29	 	0	0	 	31	1.49	 	34	1.63	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	34	1.63	 	1012	48.56	 	20	0.96	 	0	0	 	2	0.1	 	1	0.05	 	0	0	 	1	0.05	 	1036	49.71	 	2	0.1	 	1	0.05	 	0	0	 	3	0.14	 	799	38.34	 	33	1.58	 	0	0	 	1	0.05	 	0	0	 	833	39.97	 	72	3.45	 	10	0.48	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	82	3.93	 	0	0	 	0	0	 	0	0	 	0	0	 	12	0.58	 	2	0.1	 	0	0	 	14	0.67	 	1	0.05	 	4	0.19	 	2	0.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.05	 	0	0	 	0	0	 	8	0.38	 	2084	97.43	 	55	2.57	 	2139	2.78
Wantirna Heights		                           	3	0.22	 	0	0	 	0	0	 	3	0.22	 	3	0.22	 	1	0.07	 	0	0	 	0	0	 	0	0	 	4	0.3	 	12	0.89	 	0	0	 	0	0	 	12	0.89	 	2	0.15	 	1	0.07	 	0	0	 	0	0	 	3	0.22	 	11	0.82	 	2	0.15	 	0	0	 	13	0.96	 	11	0.82	 	2	0.15	 	1	0.07	 	1	0.07	 	0	0	 	0	0	 	15	1.11	 	643	47.66	 	16	1.19	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	659	48.85	 	1	0.07	 	0	0	 	0	0	 	1	0.07	 	551	40.85	 	19	1.41	 	0	0	 	1	0.07	 	0	0	 	571	42.33	 	51	3.78	 	4	0.3	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	55	4.08	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.37	 	3	0.22	 	0	0	 	8	0.59	 	0	0	 	4	0.3	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.07	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.37	 	1349	97.12	 	40	2.88	 	1389	1.81
Wantirna High		                              	10	0.49	 	1	0.05	 	0	0	 	11	0.54	 	2	0.1	 	2	0.1	 	0	0	 	0	0	 	0	0	 	4	0.2	 	13	0.64	 	1	0.05	 	0	0	 	14	0.69	 	4	0.2	 	0	0	 	0	0	 	0	0	 	4	0.2	 	21	1.03	 	2	0.1	 	0	0	 	23	1.13	 	19	0.93	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	19	0.93	 	1109	54.28	 	12	0.59	 	0	0	 	0	0	 	3	0.15	 	0	0	 	0	0	 	1124	55.02	 	4	0.2	 	0	0	 	0	0	 	4	0.2	 	721	35.29	 	24	1.17	 	2	0.1	 	0	0	 	0	0	 	747	36.56	 	60	2.94	 	10	0.49	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	70	3.43	 	0	0	 	1	0.05	 	0	0	 	1	0.05	 	11	0.54	 	4	0.2	 	0	0	 	15	0.73	 	0	0	 	0	0	 	4	0.2	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.15	 	0	0	 	0	0	 	7	0.34	 	2043	98.51	 	31	1.49	 	2074	2.7
Wantirna South		                             	7	0.38	 	1	0.05	 	0	0	 	8	0.43	 	4	0.22	 	2	0.11	 	0	0	 	0	0	 	0	0	 	6	0.32	 	7	0.38	 	0	0	 	0	0	 	7	0.38	 	2	0.11	 	2	0.11	 	0	0	 	0	0	 	4	0.22	 	13	0.7	 	2	0.11	 	0	0	 	15	0.81	 	23	1.25	 	2	0.11	 	0	0	 	1	0.05	 	0	0	 	0	0	 	26	1.41	 	931	50.41	 	16	0.87	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	947	51.27	 	2	0.11	 	1	0.05	 	0	0	 	3	0.16	 	728	39.42	 	21	1.14	 	2	0.11	 	0	0	 	0	0	 	751	40.66	 	55	2.98	 	7	0.38	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	63	3.41	 	0	0	 	0	0	 	0	0	 	0	0	 	10	0.54	 	1	0.05	 	1	0.05	 	12	0.65	 	0	0	 	3	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.11	 	5	0.27	 	1847	98.04	 	37	1.96	 	1884	2.45
Weeden Heights		                             	3	0.12	 	3	0.12	 	0	0	 	6	0.23	 	41	1.6	 	3	0.12	 	0	0	 	0	0	 	0	0	 	44	1.72	 	9	0.35	 	3	0.12	 	0	0	 	12	0.47	 	6	0.23	 	0	0	 	0	0	 	0	0	 	6	0.23	 	30	1.17	 	1	0.04	 	0	0	 	31	1.21	 	25	0.98	 	3	0.12	 	1	0.04	 	0	0	 	0	0	 	0	0	 	29	1.13	 	1398	54.57	 	30	1.17	 	2	0.08	 	0	0	 	2	0.08	 	0	0	 	0	0	 	1432	55.89	 	3	0.12	 	1	0.04	 	0	0	 	4	0.16	 	851	33.22	 	24	0.94	 	0	0	 	0	0	 	0	0	 	875	34.15	 	84	3.28	 	11	0.43	 	0	0	 	1	0.04	 	0	0	 	0	0	 	0	0	 	96	3.75	 	0	0	 	0	0	 	0	0	 	0	0	 	15	0.59	 	4	0.16	 	0	0	 	19	0.74	 	1	0.04	 	2	0.08	 	3	0.12	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.08	 	8	0.31	 	2562	97.75	 	59	2.25	 	2621	3.41
Special Hospitals		                          	3	1.2	 	1	0.4	 	0	0	 	4	1.59	 	1	0.4	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.4	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	7	2.79	 	0	0	 	0	0	 	7	2.79	 	3	1.2	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.2	 	157	62.55	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	157	62.55	 	0	0	 	0	0	 	0	0	 	0	0	 	74	29.48	 	0	0	 	0	0	 	0	0	 	0	0	 	74	29.48	 	5	1.99	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	1.99	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	251	96.17	 	10	3.83	 	261	0.34
Total Ordinary		                             	219	0.33	 	40	0.06	 	5	0.01	 	264	0.4	 	467	0.7	 	114	0.17	 	1	0	 	2	0	 	6	0.01	 	590	0.89	 	378	0.57	 	58	0.09	 	2	0	 	438	0.66	 	163	0.24	 	31	0.05	 	1	0	 	2	0	 	197	0.3	 	607	0.91	 	145	0.22	 	5	0.01	 	757	1.14	 	687	1.03	 	55	0.08	 	3	0	 	2	0	 	2	0	 	2	0	 	751	1.13	 	31049	46.59	 	698	1.05	 	20	0.03	 	13	0.02	 	23	0.03	 	5	0.01	 	7	0.01	 	31815	47.74	 	62	0.09	 	6	0.01	 	3	0	 	71	0.11	 	27465	41.21	 	867	1.3	 	22	0.03	 	13	0.02	 	10	0.02	 	28377	42.58	 	2386	3.58	 	281	0.42	 	4	0.01	 	3	0	 	1	0	 	2	0	 	1	0	 	2678	4.02	 	0	0	 	2	0	 	1	0	 	3	0	 	477	0.72	 	86	0.13	 	4	0.01	 	567	0.85	 	6	0.01	 	44	0.07	 	49	0.07	 	2	0	 	0	0	 	0	0	 	3	0	 	1	0	 	10	0.02	 	0	0	 	21	0.03	 	136	0.2	 	66644	97.74	 	1543	2.26	 	68187	88.64
ABSENT		                                     	16	0.39	 	3	0.07	 	0	0	 	19	0.47	 	25	0.62	 	9	0.22	 	1	0.02	 	0	0	 	0	0	 	35	0.86	 	33	0.81	 	5	0.12	 	1	0.02	 	39	0.96	 	18	0.44	 	3	0.07	 	1	0.02	 	0	0	 	22	0.54	 	38	0.94	 	5	0.12	 	0	0	 	43	1.06	 	67	1.65	 	4	0.1	 	1	0.02	 	2	0.05	 	0	0	 	0	0	 	74	1.83	 	1790	44.15	 	33	0.81	 	2	0.05	 	1	0.02	 	2	0.05	 	4	0.1	 	0	0	 	1832	45.19	 	8	0.2	 	2	0.05	 	0	0	 	10	0.25	 	1651	40.73	 	42	1.04	 	3	0.07	 	0	0	 	1	0.02	 	1697	41.86	 	175	4.32	 	16	0.39	 	1	0.02	 	0	0	 	0	0	 	0	0	 	5	0.12	 	197	4.86	 	0	0	 	1	0.02	 	0	0	 	1	0.02	 	66	1.63	 	10	0.25	 	2	0.05	 	78	1.92	 	0	0	 	0	0	 	3	0.07	 	0	0	 	0	0	 	0	0	 	1	0.02	 	0	0	 	2	0.05	 	0	0	 	1	0.02	 	7	0.17	 	4054	98.25	 	72	1.75	 	4126	5.36
